run,round,node_id,scheme,keygen_time,sign_time,verify_time,train_time,train_loss,payload_size,sig_size,pubkey_size,sig_valid,has_nan
1,1,16945799894948634601,Falcon-padded-512,0.007619231007993221,0.0004334449768066406,9.302305988967419e-05,22.02293511899188,1.9192070861974844,2482153.0,666.0,897.0,True,False
1,1,2518417797369482812,Falcon-padded-512,0.00937168812379241,0.0004497719928622246,8.19261185824871e-05,22.24802143103443,1.8682018666983413,2482153.0,666.0,897.0,True,False
1,1,15493162955073248647,Falcon-padded-512,0.011421360075473785,0.0006004311144351959,6.094598211348057e-05,22.386444377945736,1.869180313695353,2482153.0,666.0,897.0,True,False
1,1,14040232443695769535,Falcon-padded-512,0.009069530060514808,0.0004389500245451927,5.8178091421723366e-05,22.204209903022274,1.9079048412676436,2482153.0,666.0,897.0,True,False
1,1,2523614256653225365,Falcon-padded-512,0.006176091963425279,0.00033658696338534355,5.787797272205353e-05,11.057536551961675,1.9155706643296506,2482153.0,666.0,897.0,True,False
1,2,16945799894948634601,Falcon-padded-512,0.0063178339041769505,0.0003519000019878149,8.135195821523666e-05,21.740897609852254,1.661960489071977,2482153.0,666.0,897.0,True,False
1,2,15493162955073248647,Falcon-padded-512,0.006641536019742489,0.0003561628982424736,5.7898927479982376e-05,21.87856530304998,1.662271527817455,2482153.0,666.0,897.0,True,False
1,2,2518417797369482812,Falcon-padded-512,0.0064402848947793245,0.0003573489375412464,6.0691963881254196e-05,21.954507692018524,1.6327411225809456,2482153.0,666.0,897.0,True,False
1,2,14040232443695769535,Falcon-padded-512,0.007422591093927622,0.00034082215279340744,5.815387703478336e-05,22.070840039057657,1.6763690214949294,2482153.0,666.0,897.0,True,False
1,2,2523614256653225365,Falcon-padded-512,0.006122953956946731,0.000373039860278368,5.598319694399834e-05,10.625668712891638,1.648257667645098,2482153.0,666.0,897.0,True,False
1,3,14040232443695769535,Falcon-padded-512,0.008267905097454786,0.0004981348756700754,7.588393054902554e-05,22.346091863932088,1.4663529356066791,2482153.0,666.0,897.0,True,False
1,3,16945799894948634601,Falcon-padded-512,0.006738167023286223,0.0003435479011386633,5.719996988773346e-05,22.547262656968087,1.4573764721044717,2482153.0,666.0,897.0,True,False
1,3,15493162955073248647,Falcon-padded-512,0.012477881042286754,0.00043954490683972836,5.6048156693577766e-05,22.493486752035096,1.4479143983258989,2482153.0,666.0,897.0,True,False
1,3,2518417797369482812,Falcon-padded-512,0.013185218209400773,0.0003379019908607006,5.764001980423927e-05,22.61847341596149,1.4507415586005385,2482153.0,666.0,897.0,True,False
1,3,2523614256653225365,Falcon-padded-512,0.010175301926210523,0.0003765230067074299,5.6470977142453194e-05,10.737123731989413,1.4253842442180402,2482153.0,666.0,897.0,True,False
1,4,15493162955073248647,Falcon-padded-512,0.020442598965018988,0.0005034229252487421,7.462501525878906e-05,21.465899985982105,1.299123784794975,2482153.0,666.0,897.0,True,False
1,4,2518417797369482812,Falcon-padded-512,0.013283890904858708,0.0004017020110040903,5.91999851167202e-05,21.605327662080526,1.302323539417011,2482153.0,666.0,897.0,True,False
1,4,14040232443695769535,Falcon-padded-512,0.005952809937298298,0.00042228493839502335,5.677202716469765e-05,21.526842790888622,1.3185101454250348,2482153.0,666.0,897.0,True,False
1,4,16945799894948634601,Falcon-padded-512,0.006236711051315069,0.00034877005964517593,6.61101657897234e-05,21.742166138021275,1.3316644576791756,2482153.0,666.0,897.0,True,False
1,4,2523614256653225365,Falcon-padded-512,0.00705746584571898,0.00040268804877996445,5.7609984651207924e-05,10.88075966318138,1.2957994345658885,2482153.0,666.0,897.0,True,False
1,5,2518417797369482812,Falcon-padded-512,0.009476043051108718,0.0005075840745121241,7.58608803153038e-05,21.53752166708,1.1883109891757417,2482153.0,666.0,897.0,True,False
1,5,14040232443695769535,Falcon-padded-512,0.008490693988278508,0.0006845181342214346,8.608889766037464e-05,21.76993685704656,1.1789258392855002,2482153.0,666.0,897.0,True,False
1,5,15493162955073248647,Falcon-padded-512,0.009754619095474482,0.0004820190370082855,6.42810482531786e-05,21.80645757680759,1.1804357311976985,2482153.0,666.0,897.0,True,False
1,5,16945799894948634601,Falcon-padded-512,0.010219448013231158,0.00034423498436808586,5.6799035519361496e-05,21.963884983910248,1.190013149866281,2482153.0,666.0,897.0,True,False
1,5,2523614256653225365,Falcon-padded-512,0.00734970485791564,0.00039060809649527073,6.57159835100174e-05,10.688184941885993,1.1841647470721042,2482153.0,666.0,897.0,True,False
1,6,2518417797369482812,Falcon-padded-512,0.0123166439589113,0.0006478780414909124,8.770613931119442e-05,22.761541326064616,1.0793271396106805,2482153.0,666.0,897.0,True,False
1,6,14040232443695769535,Falcon-padded-512,0.010953461984172463,0.0004962119273841381,5.678017623722553e-05,22.77246375591494,1.0883384200330741,2482153.0,666.0,897.0,True,False
