scheme,run,round,crypto_cost_round,train_cost_round,crypto_fraction
Falcon-padded-512,1,28,0.10570865799672795,105.49453068478033,0.001001026689471782
Falcon-padded-512,1,29,0.09328335290774603,102.95533651998267,0.0009052363148852478
Falcon-padded-512,1,30,0.09548875736072561,105.67589391535148,0.0009027844294727236
Falcon-padded-512,2,1,0.09650779375806319,102.96538872085512,0.0009364061503019141
Falcon-padded-512,2,2,0.09261457994580172,104.04177134111524,0.0008893755806656228
Falcon-padded-512,2,3,0.09803771111182785,101.73524852609262,0.000962727559272364
Falcon-padded-512,2,4,0.09353866963647223,106.11838355357759,0.0008806795666487625
Falcon-padded-512,2,5,0.08634523674845584,101.41682303906418,0.0008506654345392605
Falcon-padded-512,2,6,0.10474786208942437,102.91693564527668,0.0010167554880030167
Falcon-padded-512,2,7,0.08598950295708989,103.91160899400711,0.0008268412367195191
Falcon-padded-512,2,8,0.0997320611495515,102.15789347351529,0.0009753019457286618
Falcon-padded-512,2,9,0.10763837280683121,103.56721654860303,0.001038230271828457
Falcon-padded-512,2,10,0.08801782620139328,102.69444288336672,0.0008563506418678262
Falcon-padded-512,2,11,0.09263689396902812,102.39108295715414,0.0009039181452781045
Falcon-padded-512,2,12,0.08965996280312434,103.40556499478407,0.0008663198020958686
Falcon-padded-512,2,13,0.10220718430355093,102.22207060083747,0.0009988556627603474
Falcon-padded-512,2,14,0.0909616365097453,102.67786827776581,0.000885109196880229
Falcon-padded-512,2,15,0.09329713112674566,102.67724643019028,0.0009078197691061238
Falcon-padded-512,2,16,0.10091055673546986,101.71061839722097,0.0009911505874850967
Falcon-padded-512,2,17,0.08857446373440211,103.15089026745409,0.0008579515979187743
Falcon-padded-512,2,18,0.09315953403711229,101.15794794121757,0.0009200840994245921
Falcon-padded-512,2,19,0.09485706454142817,101.12968692323193,0.0009370954988237409
Falcon-padded-512,2,20,0.09632935025729136,103.04789404408075,0.0009339286979650595
Falcon-padded-512,2,21,0.08528144680894818,101.7598994593136,0.000837363594921175
Falcon-padded-512,2,22,0.09829226043075213,104.40958657767624,0.0009405248821767452
Falcon-padded-512,2,23,0.09910296765155992,101.85875519388355,0.0009719993087197644
Falcon-padded-512,2,24,0.0994455635081966,102.07083204993978,0.0009733316364710284
Falcon-padded-512,2,25,0.08290715748444108,103.51620427449234,0.0008002690017170461
Falcon-padded-512,2,26,0.09554837481118629,102.46124344551936,0.0009316630631209455
Falcon-padded-512,2,27,0.10995341534726215,104.4607433131896,0.001051474445395527
Falcon-padded-512,2,28,0.08396268053911533,103.48452088143677,0.0008106972087591845
Falcon-padded-512,2,29,0.10269048507325249,101.54839747911319,0.0010102251449530205
Falcon-padded-512,2,30,0.09045163518749079,104.1594144818373,0.0008676426988016952
Falcon-padded-512,3,1,0.08812816673889655,104.37337501416914,0.000843642529116921
Falcon-padded-512,3,2,0.08897055918350703,101.17894338420592,0.0008785661293787799
Falcon-padded-512,3,3,0.10520946932956456,104.38214550400153,0.0010069110214955463
Falcon-padded-512,3,4,0.09356360719539127,102.51002074405551,0.0009118941388547171
Falcon-padded-512,3,5,0.09017209219746206,102.40799982449971,0.0008797434189435805
Falcon-padded-512,3,6,0.10042209108359997,103.52052242634818,0.0009691292773991875
Falcon-padded-512,3,7,0.08742036204784998,101.61563342204317,0.000859564770134019
Falcon-padded-512,3,8,0.09685954567976186,103.29702172521502,0.0009368015252854975
Falcon-padded-512,3,9,0.1064772240351875,103.9407930499874,0.0010233543249598505
Falcon-padded-512,3,10,0.10674150940030713,101.8980178523343,0.0010464365591195094
Falcon-padded-512,3,11,0.09963139891624372,103.6674954239279,0.0009601441416638515
Falcon-padded-512,3,12,0.09051654580980438,102.00588513561524,0.0008865791969069224
Falcon-padded-512,3,13,0.11140768229961318,101.73815948772244,0.00109384541726756
Falcon-padded-512,3,14,0.10226045688614152,104.26008526724763,0.0009798597010884722
Falcon-padded-512,3,15,0.10765600018203154,102.44160855840892,0.0010497978766149307
Falcon-padded-512,3,16,0.08150694542564357,103.93887578858994,0.0007835670594873718
Falcon-padded-512,3,17,0.10106576723046502,103.71137400297448,0.0009735419710217788
Falcon-padded-512,3,18,0.09861428453586887,102.36391548416577,0.0009624424143975385
Falcon-padded-512,3,19,0.10033543291501591,104.25795332249254,0.0009614514966815878
Falcon-padded-512,3,20,0.08821852039545677,102.37109464756213,0.0008610102651268369
Falcon-padded-512,3,21,0.09509487450122744,104.63177039893344,0.0009080275080605272
Falcon-padded-512,3,22,0.09117029118351547,103.93332608416677,0.0008764309788585455
Falcon-padded-512,3,23,0.08521501580253152,102.72236005915329,0.0008288787644334791
Falcon-padded-512,3,24,0.09606459806673119,104.19488540827297,0.0009211211333379508
Falcon-padded-512,3,25,0.08563587162643567,102.43671530671418,0.0008352897747874469
Falcon-padded-512,3,26,0.09476894536055504,102.43372714496218,0.000924318106422512
Falcon-padded-512,3,27,0.09109768387861457,105.49005318316631,0.0008628214707882003
Falcon-padded-512,3,28,0.10743082384578785,102.44193613249809,0.0010476010436175783
Falcon-padded-512,3,29,0.12599386763758866,105.56913264538161,0.0011920499250461572
Falcon-padded-512,3,30,0.11006965697742895,104.58572045550682,0.0010513283949542868
Falcon-padded-512,4,1,0.09391136933117984,103.58752449625172,0.0009057684101995907
Falcon-padded-512,4,2,0.10036597633734266,102.55599757819436,0.0009776887945580463
Falcon-padded-512,4,3,0.0955871285404999,104.71601836639456,0.0009119899279199484
Falcon-padded-512,4,4,0.08876592293381579,102.35580469644628,0.0008664775731611428
Falcon-padded-512,4,5,0.09214622038416467,102.45653464482166,0.0008985607577467079
Falcon-padded-512,4,6,0.09309989959001436,104.75109035917558,0.0008879833909750727
Falcon-padded-512,4,7,0.09135081875137908,102.15040539600886,0.0008934785760085674
Falcon-padded-512,4,8,0.07576035708188934,103.80816644662991,0.0007292789116938002
Falcon-padded-512,4,9,0.11972747812978823,102.20028022723272,0.0011701277278491976
Falcon-padded-512,4,10,0.08722966606728624,103.52177487290464,0.0008419120177385287
Falcon-padded-512,4,11,0.08664775942452164,104.010564860655,0.0008323734828593094
Falcon-padded-512,4,12,0.08932256372645392,101.14789693010971,0.0008823095317418544
Falcon-padded-512,4,13,0.1042955680750301,105.30670968187042,0.0009894182094908356
Falcon-padded-512,4,14,0.10773022682405946,102.67577019170858,0.0010481276312383197
Falcon-padded-512,4,15,0.08018958684988227,101.55538917263038,0.0007889912944722856
Falcon-padded-512,4,16,0.10249391663819446,104.42611775780097,0.0009805345636601213
Falcon-padded-512,4,17,0.09016313264146351,102.28535419027321,0.0008807099099393985
Falcon-padded-512,4,18,0.0896604375448067,101.53140518767759,0.0008823016861038794
Falcon-padded-512,4,19,0.0843623902183019,105.9297041122336,0.0007957660054135436
Falcon-padded-512,4,20,0.09738803654909026,103.72589452075772,0.0009380173131718839
Falcon-padded-512,4,21,0.10532508813775979,106.53031325829215,0.000987710016754319
Falcon-padded-512,4,22,0.10670740390196337,102.36077779228799,0.0010413781864330469
Falcon-padded-512,4,23,0.08854744350537569,102.50799521920271,0.0008630645946470185
Falcon-padded-512,4,24,0.09551488072611297,106.46170221734792,0.0008963717646473648
Falcon-padded-512,4,25,0.10072414414025732,102.90444332081825,0.0009778552534708787
Falcon-padded-512,4,26,0.10720577673055134,104.17287366604432,0.00102805614747716
Falcon-padded-512,4,27,0.09270356944762087,103.2751971273683,0.0008968313066502709
Falcon-padded-512,4,28,0.10124321049079209,102.2235057852231,0.000989430333174166
Falcon-padded-512,4,29,0.09961450123228037,103.556518324418,0.0009610092381107066
Falcon-padded-512,4,30,0.07970598805695671,102.36401828331873,0.0007780465677508344
Falcon-padded-512,5,1,0.1112981110345563,103.41065087704919,0.001075116070770341
Falcon-padded-512,5,2,0.08569558383896862,102.68467157892883,0.0008338549934656153
Falcon-padded-512,5,3,0.08515308541245661,103.37067369860597,0.0008230864133948503
Falcon-padded-512,5,4,0.08821615506894796,103.52499308506958,0.0008513987329983605
Falcon-padded-512,5,5,0.09156651585362717,100.90342814964242,0.0009066440981248942
Falcon-padded-512,5,6,0.10902181616984219,102.69740857812576,0.001060457169378497
Falcon-padded-512,5,7,0.10935136349871659,102.48610403388739,0.001065849974301129
Falcon-padded-512,5,8,0.11256818217225296,102.93831555079669,0.001092355330633998
Falcon-padded-512,5,9,0.10838841041549951,101.24190909601748,0.0010694434361045641
Falcon-padded-512,5,10,0.12037891708314319,102.22249823017046,0.001176231511548565
Falcon-padded-512,5,11,0.09961268119513865,103.177195728058,0.0009645212969828161
Falcon-padded-512,5,12,0.09911829722113802,102.2949010299053,0.0009680086578540959
Falcon-padded-512,5,13,0.09831217490136544,104.47208434715867,0.0009401530277321424
Falcon-padded-512,5,14,0.09982941322959861,102.95356231974438,0.0009687154546865458
Falcon-padded-512,5,15,0.09323211642913444,102.2350019030273,0.0009111084279184133
Falcon-padded-512,5,16,0.11086045322008324,104.1855119431857,0.001062936808566351
Falcon-padded-512,5,17,0.08900618669576837,101.8912367192097,0.0008727787281100328
Falcon-padded-512,5,18,0.09176933253183855,101.85276545537636,0.0009001888401645191
Falcon-padded-512,5,19,0.09928755811415536,102.46717798081227,0.0009680313891334528
Falcon-padded-512,5,20,0.1104924145620306,101.4430190671701,0.0010880216050619426
Falcon-padded-512,5,21,0.1235978952608992,103.31054495205171,0.0011949429062640556
Falcon-padded-512,5,22,0.09564884565770501,100.75493424991146,0.000948421344942202
Falcon-padded-512,5,23,0.0983337068464598,101.78505299123935,0.0009651593849923256
Falcon-padded-512,5,24,0.09319960069842557,104.58041871199384,0.0008903829083275761
Falcon-padded-512,5,25,0.10704178875312123,101.47829838632606,0.0010537129527610778
Falcon-padded-512,5,26,0.09653309895656904,103.51857524132356,0.0009316508036602808
Falcon-padded-512,5,27,0.10281693935394168,102.03729135193862,0.001006626496427034
Falcon-padded-512,5,28,0.10042333812452749,100.01448757015169,0.001003080732065315
Falcon-padded-512,5,29,0.10344884870573766,102.45237106806599,0.0010087077338925344
Falcon-padded-512,5,30,0.10264119738712824,101.52679985016584,0.0010099553468871471
ML-DSA-44,1,1,0.008997304365037824,102.12270587612875,8.809511723443213e-05
ML-DSA-44,1,2,0.00498529151081941,101.93844094546512,4.8902530499913625e-05
ML-DSA-44,1,3,0.00539180659688901,103.11091310204938,5.228859394899544e-05
ML-DSA-44,1,4,0.0057300992775699885,101.69120923057199,5.6344854774681694e-05
ML-DSA-44,1,5,0.005732107441871366,101.32275930629112,5.656955276741145e-05
ML-DSA-44,1,6,0.004885428585111231,102.06796697620302,4.786217363395696e-05
ML-DSA-44,1,7,0.004610677482559174,101.2200894439593,4.554893693957726e-05
ML-DSA-44,1,8,0.004418683936818397,101.79810021142475,4.3404465672997464e-05
ML-DSA-44,1,9,0.004825149895622288,101.27235253085382,4.764301302740037e-05
ML-DSA-44,1,10,0.005500895204021441,100.95881641097367,5.448355766463305e-05
ML-DSA-44,1,11,0.004575639963148952,103.09032028075308,4.4382798219882664e-05
ML-DSA-44,1,12,0.0048167770728458036,101.22742318897508,4.758145304757943e-05
ML-DSA-44,1,13,0.00586678343824924,102.36286095203832,5.731030919334233e-05
ML-DSA-44,1,14,0.005350697552784261,100.29022829025052,5.3349286247551805e-05
ML-DSA-44,1,15,0.005364428274332456,100.74070625496097,5.324702232009855e-05
ML-DSA-44,1,16,0.005022392375393813,102.52574032195844,4.898424865312819e-05
ML-DSA-44,1,17,0.005150809185578392,100.0169675226789,5.149670164441495e-05
ML-DSA-44,1,18,0.00549000105820493,102.27594958711416,5.367543789283724e-05
ML-DSA-44,1,19,0.005704436451195881,100.3485889127478,5.684297363687642e-05
ML-DSA-44,1,20,0.0046634713653465765,100.59792916756123,4.635537954855967e-05
ML-DSA-44,1,21,0.005617833696304638,102.43944608327001,5.48375244400062e-05
ML-DSA-44,1,22,0.004576228326185537,100.13336374377832,4.569924573503649e-05
ML-DSA-44,1,23,0.00512938224710386,102.85587949375622,4.9867119748817716e-05
ML-DSA-44,1,24,0.005064096068962551,102.1785184647888,4.955880330332432e-05
ML-DSA-44,1,25,0.005040975753217056,100.94292970956303,4.9936375332707e-05
ML-DSA-44,1,26,0.004965959582476923,102.4204358230345,4.8483671980281325e-05
