run,round,reference_scheme,scheme,abs_diff
2,15,no_signature,ML-DSA-65,0.0004999999999999449
2,16,no_signature,ML-DSA-65,0.008000000000000007
2,17,no_signature,ML-DSA-65,0.0005999999999999339
2,18,no_signature,ML-DSA-65,0.0019000000000000128
2,19,no_signature,ML-DSA-65,0.0020000000000000018
2,20,no_signature,ML-DSA-65,0.0045000000000000595
2,21,no_signature,ML-DSA-65,0.0024000000000000687
2,22,no_signature,ML-DSA-65,0.005299999999999971
2,23,no_signature,ML-DSA-65,0.007000000000000006
2,24,no_signature,ML-DSA-65,0.0009000000000000119
2,25,no_signature,ML-DSA-65,0.00039999999999995595
2,26,no_signature,ML-DSA-65,0.0031999999999999806
2,27,no_signature,ML-DSA-65,0.000500000000000056
2,28,no_signature,ML-DSA-65,0.0050000000000000044
2,29,no_signature,ML-DSA-65,0.0039000000000000146
2,30,no_signature,ML-DSA-65,0.007699999999999929
3,0,no_signature,ML-DSA-65,0.0
3,1,no_signature,ML-DSA-65,0.0
3,2,no_signature,ML-DSA-65,0.013200000000000045
3,3,no_signature,ML-DSA-65,0.005500000000000005
3,4,no_signature,ML-DSA-65,0.0036000000000000476
3,5,no_signature,ML-DSA-65,0.0011999999999999789
3,6,no_signature,ML-DSA-65,0.010600000000000054
3,7,no_signature,ML-DSA-65,0.0036000000000000476
3,8,no_signature,ML-DSA-65,0.0010999999999999899
3,9,no_signature,ML-DSA-65,0.0017000000000000348
3,10,no_signature,ML-DSA-65,0.0015000000000000568
3,11,no_signature,ML-DSA-65,0.0010000000000000009
3,12,no_signature,ML-DSA-65,0.0024000000000000687
3,13,no_signature,ML-DSA-65,0.00029999999999996696
3,14,no_signature,ML-DSA-65,0.005599999999999938
3,15,no_signature,ML-DSA-65,0.0046000000000000485
3,16,no_signature,ML-DSA-65,0.0027000000000000357
3,17,no_signature,ML-DSA-65,0.0019000000000000128
3,18,no_signature,ML-DSA-65,0.0024999999999999467
3,19,no_signature,ML-DSA-65,0.0030000000000000027
3,20,no_signature,ML-DSA-65,0.0010000000000000009
3,21,no_signature,ML-DSA-65,0.0040000000000000036
3,22,no_signature,ML-DSA-65,0.0012999999999999678
3,23,no_signature,ML-DSA-65,0.0030000000000000027
3,24,no_signature,ML-DSA-65,0.0049000000000000155
3,25,no_signature,ML-DSA-65,0.0047000000000000375
3,26,no_signature,ML-DSA-65,0.00029999999999996696
3,27,no_signature,ML-DSA-65,0.007300000000000084
3,28,no_signature,ML-DSA-65,0.006699999999999928
3,29,no_signature,ML-DSA-65,0.0028000000000000247
3,30,no_signature,ML-DSA-65,0.0008000000000000229
4,0,no_signature,ML-DSA-65,0.0
4,1,no_signature,ML-DSA-65,0.0
4,2,no_signature,ML-DSA-65,0.0007999999999999674
4,3,no_signature,ML-DSA-65,0.009200000000000041
4,4,no_signature,ML-DSA-65,0.008600000000000052
4,5,no_signature,ML-DSA-65,0.000500000000000056
4,6,no_signature,ML-DSA-65,0.00649999999999995
4,7,no_signature,ML-DSA-65,0.0008000000000000229
4,8,no_signature,ML-DSA-65,0.0025000000000000577
4,9,no_signature,ML-DSA-65,0.0008000000000000229
4,10,no_signature,ML-DSA-65,0.0026000000000000467
4,11,no_signature,ML-DSA-65,0.005599999999999938
4,12,no_signature,ML-DSA-65,0.00029999999999996696
4,13,no_signature,ML-DSA-65,0.0046000000000000485
4,14,no_signature,ML-DSA-65,0.0028000000000000247
4,15,no_signature,ML-DSA-65,0.0021999999999999797
4,16,no_signature,ML-DSA-65,0.0028000000000000247
4,17,no_signature,ML-DSA-65,0.005900000000000016
4,18,no_signature,ML-DSA-65,0.005499999999999949
4,19,no_signature,ML-DSA-65,0.005400000000000071
4,20,no_signature,ML-DSA-65,0.0026999999999999247
4,21,no_signature,ML-DSA-65,0.0012999999999999678
4,22,no_signature,ML-DSA-65,0.0020999999999999908
4,23,no_signature,ML-DSA-65,0.0026999999999999247
4,24,no_signature,ML-DSA-65,0.0004999999999999449
4,25,no_signature,ML-DSA-65,0.0013999999999999568
4,26,no_signature,ML-DSA-65,0.010499999999999954
4,27,no_signature,ML-DSA-65,0.0036999999999999256
4,28,no_signature,ML-DSA-65,0.011599999999999944
4,29,no_signature,ML-DSA-65,0.0045999999999999375
4,30,no_signature,ML-DSA-65,0.006800000000000028
5,0,no_signature,ML-DSA-65,0.0
5,1,no_signature,ML-DSA-65,0.0
5,2,no_signature,ML-DSA-65,0.0027000000000000357
5,3,no_signature,ML-DSA-65,0.004500000000000004
5,4,no_signature,ML-DSA-65,0.0036000000000000476
5,5,no_signature,ML-DSA-65,0.0023999999999999577
5,6,no_signature,ML-DSA-65,0.0048000000000000265
5,7,no_signature,ML-DSA-65,0.005599999999999938
5,8,no_signature,ML-DSA-65,0.0034999999999999476
5,9,no_signature,ML-DSA-65,0.005300000000000082
5,10,no_signature,ML-DSA-65,0.007000000000000006
5,11,no_signature,ML-DSA-65,0.0050000000000000044
5,12,no_signature,ML-DSA-65,0.0006000000000000449
5,13,no_signature,ML-DSA-65,0.0012999999999999678
5,14,no_signature,ML-DSA-65,0.0006000000000000449
5,15,no_signature,ML-DSA-65,0.0019000000000000128
5,16,no_signature,ML-DSA-65,0.0035000000000000586
5,17,no_signature,ML-DSA-65,0.0032999999999999696
5,18,no_signature,ML-DSA-65,0.0027000000000000357
5,19,no_signature,ML-DSA-65,0.0010000000000000009
5,20,no_signature,ML-DSA-65,0.0009000000000000119
5,21,no_signature,ML-DSA-65,0.005700000000000038
5,22,no_signature,ML-DSA-65,0.0029000000000000137
5,23,no_signature,ML-DSA-65,0.0012999999999999678
5,24,no_signature,ML-DSA-65,0.0011999999999999789
5,25,no_signature,ML-DSA-65,0.0018000000000000238
5,26,no_signature,ML-DSA-65,0.0012000000000000899
5,27,no_signature,ML-DSA-65,0.006299999999999972
5,28,no_signature,ML-DSA-65,0.0008000000000000229
5,29,no_signature,ML-DSA-65,0.0039000000000000146
5,30,no_signature,ML-DSA-65,0.006199999999999983
1,0,no_signature,ML-DSA-87,0.0
1,1,no_signature,ML-DSA-87,0.0
1,2,no_signature,ML-DSA-87,0.014100000000000001
1,3,no_signature,ML-DSA-87,0.0022999999999999687
1,4,no_signature,ML-DSA-87,0.0028000000000000247
1,5,no_signature,ML-DSA-87,0.0005999999999999339
1,6,no_signature,ML-DSA-87,0.008500000000000063
1,7,no_signature,ML-DSA-87,0.005600000000000049
1,8,no_signature,ML-DSA-87,0.005600000000000049
1,9,no_signature,ML-DSA-87,0.0050000000000000044
1,10,no_signature,ML-DSA-87,0.008000000000000007
1,11,no_signature,ML-DSA-87,0.0016000000000000458
1,12,no_signature,ML-DSA-87,0.0014999999999999458
1,13,no_signature,ML-DSA-87,0.0025000000000000577
1,14,no_signature,ML-DSA-87,0.000300000000000078
1,15,no_signature,ML-DSA-87,0.007000000000000006
1,16,no_signature,ML-DSA-87,0.0017000000000000348
1,17,no_signature,ML-DSA-87,0.0030000000000000027
1,18,no_signature,ML-DSA-87,0.0006000000000000449
1,19,no_signature,ML-DSA-87,0.0022999999999999687
1,20,no_signature,ML-DSA-87,0.0019000000000000128
1,21,no_signature,ML-DSA-87,0.00010000000000010001
1,22,no_signature,ML-DSA-87,0.005299999999999971
1,23,no_signature,ML-DSA-87,0.0034999999999999476
1,24,no_signature,ML-DSA-87,0.0014999999999999458
1,25,no_signature,ML-DSA-87,0.0020000000000000018
1,26,no_signature,ML-DSA-87,0.0022999999999999687
1,27,no_signature,ML-DSA-87,9.999999999998899e-05
1,28,no_signature,ML-DSA-87,0.006000000000000005
1,29,no_signature,ML-DSA-87,0.0014999999999999458
1,30,no_signature,ML-DSA-87,0.009300000000000086
2,0,no_signature,ML-DSA-87,0.0
2,1,no_signature,ML-DSA-87,0.0
2,2,no_signature,ML-DSA-87,0.021600000000000008
2,3,no_signature,ML-DSA-87,0.008199999999999985
2,4,no_signature,ML-DSA-87,0.0042999999999999705
2,5,no_signature,ML-DSA-87,0.00040000000000006697
2,6,no_signature,ML-DSA-87,0.0011999999999999789
2,7,no_signature,ML-DSA-87,0.009800000000000031
2,8,no_signature,ML-DSA-87,0.0032999999999999696
2,9,no_signature,ML-DSA-87,0.0032999999999999696
2,10,no_signature,ML-DSA-87,0.0007999999999999119
2,11,no_signature,ML-DSA-87,0.0040999999999999925
2,12,no_signature,ML-DSA-87,0.0015000000000000568
2,13,no_signature,ML-DSA-87,0.0018999999999999018
2,14,no_signature,ML-DSA-87,0.0010999999999999899
2,15,no_signature,ML-DSA-87,0.0012999999999999678
2,16,no_signature,ML-DSA-87,0.008900000000000019
2,17,no_signature,ML-DSA-87,0.0012000000000000899
2,18,no_signature,ML-DSA-87,0.0010999999999999899
2,19,no_signature,ML-DSA-87,0.0006999999999999229
2,20,no_signature,ML-DSA-87,0.0011999999999999789
2,21,no_signature,ML-DSA-87,0.0020999999999999908
2,22,no_signature,ML-DSA-87,0.0021999999999999797
2,23,no_signature,ML-DSA-87,0.0035999999999999366
2,24,no_signature,ML-DSA-87,0.00539999999999996
2,25,no_signature,ML-DSA-87,0.007199999999999984
2,26,no_signature,ML-DSA-87,0.0036999999999999256
2,27,no_signature,ML-DSA-87,0.006199999999999983
2,28,no_signature,ML-DSA-87,0.006300000000000083
2,29,no_signature,ML-DSA-87,0.005900000000000016
2,30,no_signature,ML-DSA-87,0.0010999999999999899
3,0,no_signature,ML-DSA-87,0.0
3,1,no_signature,ML-DSA-87,0.0
3,2,no_signature,ML-DSA-87,0.002599999999999991
3,3,no_signature,ML-DSA-87,0.0019999999999999463
3,4,no_signature,ML-DSA-87,0.0038000000000000256
3,5,no_signature,ML-DSA-87,0.0006000000000000449
3,6,no_signature,ML-DSA-87,0.012600000000000056
3,7,no_signature,ML-DSA-87,0.00019999999999997797
3,8,no_signature,ML-DSA-87,0.0040999999999999925
3,9,no_signature,ML-DSA-87,0.005700000000000038
3,10,no_signature,ML-DSA-87,0.0006000000000000449
3,11,no_signature,ML-DSA-87,0.0042999999999999705
3,12,no_signature,ML-DSA-87,0.0014000000000000679
3,13,no_signature,ML-DSA-87,0.0039000000000000146
3,14,no_signature,ML-DSA-87,0.0043999999999999595
3,15,no_signature,ML-DSA-87,0.0006999999999999229
3,16,no_signature,ML-DSA-87,0.0037000000000000366
3,17,no_signature,ML-DSA-87,0.0025000000000000577
3,18,no_signature,ML-DSA-87,0.0049000000000000155
3,19,no_signature,ML-DSA-87,0.0020999999999999908
3,20,no_signature,ML-DSA-87,0.0048000000000000265
3,21,no_signature,ML-DSA-87,0.0014000000000000679
3,22,no_signature,ML-DSA-87,0.0008999999999999009
3,23,no_signature,ML-DSA-87,0.0047000000000000375
3,24,no_signature,ML-DSA-87,0.0020000000000000018
3,25,no_signature,ML-DSA-87,0.0012999999999999678
3,26,no_signature,ML-DSA-87,0.008600000000000052
3,27,no_signature,ML-DSA-87,0.0047999999999999154
3,28,no_signature,ML-DSA-87,0.0013000000000000789
3,29,no_signature,ML-DSA-87,0.0017000000000000348
3,30,no_signature,ML-DSA-87,0.0031999999999999806
4,0,no_signature,ML-DSA-87,0.0
4,1,no_signature,ML-DSA-87,0.0
4,2,no_signature,ML-DSA-87,0.0006999999999999784
4,3,no_signature,ML-DSA-87,0.008399999999999963
4,4,no_signature,ML-DSA-87,0.006399999999999961
4,5,no_signature,ML-DSA-87,0.0040999999999999925
4,6,no_signature,ML-DSA-87,0.006599999999999939
4,7,no_signature,ML-DSA-87,0.006900000000000017
4,8,no_signature,ML-DSA-87,0.0015999999999999348
4,9,no_signature,ML-DSA-87,0.0036000000000000476
4,10,no_signature,ML-DSA-87,0.0032999999999999696
4,11,no_signature,ML-DSA-87,0.0014999999999999458
4,12,no_signature,ML-DSA-87,0.0010000000000000009
4,13,no_signature,ML-DSA-87,0.0029000000000000137
4,14,no_signature,ML-DSA-87,0.0006999999999999229
4,15,no_signature,ML-DSA-87,0.0050000000000000044
4,16,no_signature,ML-DSA-87,0.0024999999999999467
4,17,no_signature,ML-DSA-87,0.00029999999999996696
4,18,no_signature,ML-DSA-87,0.0014999999999999458
4,19,no_signature,ML-DSA-87,0.0019000000000000128
4,20,no_signature,ML-DSA-87,0.00039999999999995595
4,21,no_signature,ML-DSA-87,0.0012999999999999678
4,22,no_signature,ML-DSA-87,0.0005999999999999339
4,23,no_signature,ML-DSA-87,0.0032000000000000917
4,24,no_signature,ML-DSA-87,0.0011999999999999789
4,25,no_signature,ML-DSA-87,0.0027000000000000357
4,26,no_signature,ML-DSA-87,0.0034999999999999476
4,27,no_signature,ML-DSA-87,0.00539999999999996
4,28,no_signature,ML-DSA-87,0.006399999999999961
4,29,no_signature,ML-DSA-87,0.0026999999999999247
4,30,no_signature,ML-DSA-87,0.0
5,0,no_signature,ML-DSA-87,0.0
5,1,no_signature,ML-DSA-87,0.0
5,2,no_signature,ML-DSA-87,0.00269999999999998
5,3,no_signature,ML-DSA-87,0.005899999999999961
5,4,no_signature,ML-DSA-87,0.0033999999999999586
5,5,no_signature,ML-DSA-87,0.005600000000000049
5,6,no_signature,ML-DSA-87,0.0030999999999999917
5,7,no_signature,ML-DSA-87,0.006800000000000028
5,8,no_signature,ML-DSA-87,0.0009000000000000119
5,9,no_signature,ML-DSA-87,0.006500000000000061
5,10,no_signature,ML-DSA-87,0.0010999999999999899
5,11,no_signature,ML-DSA-87,0.0015999999999999348
5,12,no_signature,ML-DSA-87,0.0026000000000000467
5,13,no_signature,ML-DSA-87,0.0010999999999999899
5,14,no_signature,ML-DSA-87,0.0004999999999999449
5,15,no_signature,ML-DSA-87,0.0
5,16,no_signature,ML-DSA-87,0.0011999999999999789
5,17,no_signature,ML-DSA-87,0.0027000000000000357
5,18,no_signature,ML-DSA-87,0.0010000000000000009
5,19,no_signature,ML-DSA-87,0.0010999999999999899
5,20,no_signature,ML-DSA-87,0.0040000000000000036
5,21,no_signature,ML-DSA-87,0.0012999999999999678
5,22,no_signature,ML-DSA-87,0.005099999999999993
5,23,no_signature,ML-DSA-87,0.0008999999999999009
5,24,no_signature,ML-DSA-87,0.0029000000000000137
5,25,no_signature,ML-DSA-87,0.0031999999999999806
5,26,no_signature,ML-DSA-87,0.0014000000000000679
5,27,no_signature,ML-DSA-87,0.0036000000000000476
5,28,no_signature,ML-DSA-87,0.0008000000000000229
5,29,no_signature,ML-DSA-87,0.0035000000000000586
5,30,no_signature,ML-DSA-87,0.00029999999999996696
1,0,no_signature,RSA-2048,0.0
1,1,no_signature,RSA-2048,0.0
1,2,no_signature,RSA-2048,0.013500000000000012
1,3,no_signature,RSA-2048,0.0014000000000000123
1,4,no_signature,RSA-2048,0.010300000000000087
1,5,no_signature,RSA-2048,0.0034999999999999476
1,6,no_signature,RSA-2048,0.0030000000000000027
1,7,no_signature,RSA-2048,0.0029000000000000137
1,8,no_signature,RSA-2048,0.0028000000000000247
1,9,no_signature,RSA-2048,0.0008999999999999009
1,10,no_signature,RSA-2048,0.006000000000000005
1,11,no_signature,RSA-2048,0.0020000000000000018
1,12,no_signature,RSA-2048,0.0012999999999999678
1,13,no_signature,RSA-2048,0.0036000000000000476
1,14,no_signature,RSA-2048,0.0042000000000000925
1,15,no_signature,RSA-2048,0.0030000000000000027
1,16,no_signature,RSA-2048,0.0024999999999999467
1,17,no_signature,RSA-2048,0.0033999999999999586
1,18,no_signature,RSA-2048,0.0031999999999999806
1,19,no_signature,RSA-2048,0.0005999999999999339
1,20,no_signature,RSA-2048,0.0015999999999999348
1,21,no_signature,RSA-2048,0.0031000000000001027
1,22,no_signature,RSA-2048,0.0050000000000000044
1,23,no_signature,RSA-2048,0.0019000000000000128
1,24,no_signature,RSA-2048,0.005599999999999938
1,25,no_signature,RSA-2048,0.001100000000000101
1,26,no_signature,RSA-2048,0.006099999999999994
1,27,no_signature,RSA-2048,0.0010999999999999899
1,28,no_signature,RSA-2048,0.00550000000000006
1,29,no_signature,RSA-2048,0.0010999999999999899
1,30,no_signature,RSA-2048,0.0046000000000000485
2,0,no_signature,RSA-2048,0.0
2,1,no_signature,RSA-2048,0.0
2,2,no_signature,RSA-2048,0.024400000000000033
2,3,no_signature,RSA-2048,0.019500000000000017
2,4,no_signature,RSA-2048,0.006900000000000017
2,5,no_signature,RSA-2048,0.0032999999999999696
2,6,no_signature,RSA-2048,0.0008000000000000229
2,7,no_signature,RSA-2048,0.006800000000000028
2,8,no_signature,RSA-2048,0.0020999999999999908
2,9,no_signature,RSA-2048,0.00039999999999995595
2,10,no_signature,RSA-2048,0.007900000000000018
2,11,no_signature,RSA-2048,0.0018000000000000238
2,12,no_signature,RSA-2048,0.0010999999999999899
2,13,no_signature,RSA-2048,0.0044999999999999485
2,14,no_signature,RSA-2048,0.0046000000000000485
2,15,no_signature,RSA-2048,0.0049000000000000155
2,16,no_signature,RSA-2048,0.005800000000000027
2,17,no_signature,RSA-2048,0.0004999999999999449
2,18,no_signature,RSA-2048,0.0019000000000000128
2,19,no_signature,RSA-2048,0.0023000000000000798
2,20,no_signature,RSA-2048,0.0019000000000000128
2,21,no_signature,RSA-2048,0.0044000000000000705
2,22,no_signature,RSA-2048,0.0046000000000000485
2,23,no_signature,RSA-2048,0.00880000000000003
2,24,no_signature,RSA-2048,0.0005999999999999339
2,25,no_signature,RSA-2048,0.006300000000000083
2,26,no_signature,RSA-2048,0.006500000000000061
2,27,no_signature,RSA-2048,0.0
2,28,no_signature,RSA-2048,0.0015000000000000568
2,29,no_signature,RSA-2048,0.007099999999999995
2,30,no_signature,RSA-2048,0.005299999999999971
3,0,no_signature,RSA-2048,0.0
3,1,no_signature,RSA-2048,0.0
3,2,no_signature,RSA-2048,0.003599999999999992
3,3,no_signature,RSA-2048,0.0005000000000000004
3,4,no_signature,RSA-2048,0.0046999999999999265
3,5,no_signature,RSA-2048,0.0031999999999999806
3,6,no_signature,RSA-2048,0.005700000000000038
3,7,no_signature,RSA-2048,0.0010999999999999899
3,8,no_signature,RSA-2048,0.0017000000000000348
3,9,no_signature,RSA-2048,0.0009000000000000119
3,10,no_signature,RSA-2048,0.0046000000000000485
3,11,no_signature,RSA-2048,0.0013999999999999568
3,12,no_signature,RSA-2048,0.0020999999999999908
3,13,no_signature,RSA-2048,0.0030000000000000027
3,14,no_signature,RSA-2048,0.0005999999999999339
3,15,no_signature,RSA-2048,0.0008000000000000229
3,16,no_signature,RSA-2048,0.0036000000000000476
3,17,no_signature,RSA-2048,0.0035000000000000586
3,18,no_signature,RSA-2048,0.0005999999999999339
3,19,no_signature,RSA-2048,0.0038000000000000256
3,20,no_signature,RSA-2048,0.0020000000000000018
3,21,no_signature,RSA-2048,0.00019999999999997797
3,22,no_signature,RSA-2048,0.005400000000000071
3,23,no_signature,RSA-2048,0.0020999999999999908
3,24,no_signature,RSA-2048,9.999999999998899e-05
3,25,no_signature,RSA-2048,0.0010000000000000009
3,26,no_signature,RSA-2048,0.006800000000000028
3,27,no_signature,RSA-2048,0.0024000000000000687
3,28,no_signature,RSA-2048,0.0029000000000000137
3,29,no_signature,RSA-2048,0.0019000000000000128
3,30,no_signature,RSA-2048,0.0044999999999999485
4,0,no_signature,RSA-2048,0.0
4,1,no_signature,RSA-2048,0.0
4,2,no_signature,RSA-2048,0.004500000000000004
4,3,no_signature,RSA-2048,0.011399999999999966
4,4,no_signature,RSA-2048,0.014800000000000035
4,5,no_signature,RSA-2048,0.00039999999999995595
4,6,no_signature,RSA-2048,0.0010000000000000009
4,7,no_signature,RSA-2048,0.0043999999999999595
4,8,no_signature,RSA-2048,0.005700000000000038
4,9,no_signature,RSA-2048,0.0039000000000000146
4,10,no_signature,RSA-2048,0.00039999999999995595
4,11,no_signature,RSA-2048,0.0033999999999999586
4,12,no_signature,RSA-2048,0.0025000000000000577
4,13,no_signature,RSA-2048,0.0025000000000000577
4,14,no_signature,RSA-2048,0.0026000000000000467
4,15,no_signature,RSA-2048,0.0023999999999999577
4,16,no_signature,RSA-2048,0.005499999999999949
4,17,no_signature,RSA-2048,0.0010999999999999899
4,18,no_signature,RSA-2048,0.0029000000000000137
4,19,no_signature,RSA-2048,0.0021999999999999797
4,20,no_signature,RSA-2048,0.005799999999999916
4,21,no_signature,RSA-2048,0.0045999999999999375
4,22,no_signature,RSA-2048,0.0031999999999999806
4,23,no_signature,RSA-2048,0.0024999999999999467
4,24,no_signature,RSA-2048,0.0045000000000000595
4,25,no_signature,RSA-2048,0.006599999999999939
4,26,no_signature,RSA-2048,0.009499999999999953
4,27,no_signature,RSA-2048,0.007699999999999929
4,28,no_signature,RSA-2048,0.013899999999999912
4,29,no_signature,RSA-2048,0.007099999999999995
4,30,no_signature,RSA-2048,0.008199999999999985
5,0,no_signature,RSA-2048,0.0
5,1,no_signature,RSA-2048,0.0
5,2,no_signature,RSA-2048,0.0012000000000000344
5,3,no_signature,RSA-2048,0.005799999999999972
5,4,no_signature,RSA-2048,0.00660000000000005
5,5,no_signature,RSA-2048,0.0013999999999999568
5,6,no_signature,RSA-2048,0.005800000000000027
5,7,no_signature,RSA-2048,0.00770000000000004
5,8,no_signature,RSA-2048,0.0021999999999999797
5,9,no_signature,RSA-2048,0.011600000000000055
5,10,no_signature,RSA-2048,0.0050000000000000044
5,11,no_signature,RSA-2048,0.0036999999999999256
5,12,no_signature,RSA-2048,0.0038000000000000256
5,13,no_signature,RSA-2048,0.0008000000000000229
5,14,no_signature,RSA-2048,0.0020999999999999908
5,15,no_signature,RSA-2048,0.0038000000000000256
5,16,no_signature,RSA-2048,0.0031999999999999806
5,17,no_signature,RSA-2048,0.0007000000000000339
5,18,no_signature,RSA-2048,0.0022999999999999687
5,19,no_signature,RSA-2048,0.007399999999999962
5,20,no_signature,RSA-2048,0.006900000000000017
5,21,no_signature,RSA-2048,0.00649999999999995
5,22,no_signature,RSA-2048,0.0050000000000000044
5,23,no_signature,RSA-2048,0.007400000000000073
5,24,no_signature,RSA-2048,0.0013999999999999568
5,25,no_signature,RSA-2048,0.009399999999999964
5,26,no_signature,RSA-2048,0.0032999999999999696
5,27,no_signature,RSA-2048,0.0043999999999999595
5,28,no_signature,RSA-2048,0.0050000000000000044
5,29,no_signature,RSA-2048,0.006199999999999983
5,30,no_signature,RSA-2048,0.0047000000000000375
1,0,no_signature,SPHINCS+-SHA2-128s-simple,0.0
1,1,no_signature,SPHINCS+-SHA2-128s-simple,0.0
1,2,no_signature,SPHINCS+-SHA2-128s-simple,0.021199999999999997
1,3,no_signature,SPHINCS+-SHA2-128s-simple,0.004100000000000048
1,4,no_signature,SPHINCS+-SHA2-128s-simple,0.0037000000000000366
1,5,no_signature,SPHINCS+-SHA2-128s-simple,0.0020999999999999908
1,6,no_signature,SPHINCS+-SHA2-128s-simple,0.0024000000000000687
1,7,no_signature,SPHINCS+-SHA2-128s-simple,0.0028000000000000247
1,8,no_signature,SPHINCS+-SHA2-128s-simple,9.999999999998899e-05
1,9,no_signature,SPHINCS+-SHA2-128s-simple,0.007899999999999907
1,10,no_signature,SPHINCS+-SHA2-128s-simple,0.0013000000000000789
1,11,no_signature,SPHINCS+-SHA2-128s-simple,0.007099999999999995
1,12,no_signature,SPHINCS+-SHA2-128s-simple,0.00649999999999995
1,13,no_signature,SPHINCS+-SHA2-128s-simple,0.006000000000000005
1,14,no_signature,SPHINCS+-SHA2-128s-simple,0.006099999999999994
1,15,no_signature,SPHINCS+-SHA2-128s-simple,0.0014999999999999458
1,16,no_signature,SPHINCS+-SHA2-128s-simple,0.0022000000000000908
1,17,no_signature,SPHINCS+-SHA2-128s-simple,0.0025000000000000577
1,18,no_signature,SPHINCS+-SHA2-128s-simple,0.0036000000000000476
1,19,no_signature,SPHINCS+-SHA2-128s-simple,0.00029999999999996696
1,20,no_signature,SPHINCS+-SHA2-128s-simple,0.0
1,21,no_signature,SPHINCS+-SHA2-128s-simple,0.0023999999999999577
1,22,no_signature,SPHINCS+-SHA2-128s-simple,0.0011999999999999789
1,23,no_signature,SPHINCS+-SHA2-128s-simple,0.0017000000000000348
1,24,no_signature,SPHINCS+-SHA2-128s-simple,0.0006000000000000449
1,25,no_signature,SPHINCS+-SHA2-128s-simple,0.0030000000000000027
1,26,no_signature,SPHINCS+-SHA2-128s-simple,0.0016000000000000458
1,27,no_signature,SPHINCS+-SHA2-128s-simple,0.0025000000000000577
1,28,no_signature,SPHINCS+-SHA2-128s-simple,0.0
1,29,no_signature,SPHINCS+-SHA2-128s-simple,0.0007000000000000339
1,30,no_signature,SPHINCS+-SHA2-128s-simple,0.00660000000000005
2,0,no_signature,SPHINCS+-SHA2-128s-simple,0.0
2,1,no_signature,SPHINCS+-SHA2-128s-simple,0.0
2,2,no_signature,SPHINCS+-SHA2-128s-simple,0.010200000000000042
2,3,no_signature,SPHINCS+-SHA2-128s-simple,0.019600000000000006
2,4,no_signature,SPHINCS+-SHA2-128s-simple,0.006800000000000028
2,5,no_signature,SPHINCS+-SHA2-128s-simple,0.008599999999999941
2,6,no_signature,SPHINCS+-SHA2-128s-simple,0.0004999999999999449
2,7,no_signature,SPHINCS+-SHA2-128s-simple,0.0043999999999999595
2,8,no_signature,SPHINCS+-SHA2-128s-simple,0.00019999999999997797
2,9,no_signature,SPHINCS+-SHA2-128s-simple,0.00019999999999997797
2,10,no_signature,SPHINCS+-SHA2-128s-simple,0.0041000000000001036
2,11,no_signature,SPHINCS+-SHA2-128s-simple,0.0018000000000000238
2,12,no_signature,SPHINCS+-SHA2-128s-simple,9.999999999998899e-05
2,13,no_signature,SPHINCS+-SHA2-128s-simple,0.0024999999999999467
2,14,no_signature,SPHINCS+-SHA2-128s-simple,0.0023000000000000798
2,15,no_signature,SPHINCS+-SHA2-128s-simple,0.0011999999999999789
2,16,no_signature,SPHINCS+-SHA2-128s-simple,0.006300000000000083
2,17,no_signature,SPHINCS+-SHA2-128s-simple,0.0022000000000000908
2,18,no_signature,SPHINCS+-SHA2-128s-simple,0.006800000000000028
2,19,no_signature,SPHINCS+-SHA2-128s-simple,0.0010999999999999899
2,20,no_signature,SPHINCS+-SHA2-128s-simple,0.0007000000000000339
2,21,no_signature,SPHINCS+-SHA2-128s-simple,0.0022000000000000908
2,22,no_signature,SPHINCS+-SHA2-128s-simple,0.0021999999999999797
2,23,no_signature,SPHINCS+-SHA2-128s-simple,0.006000000000000005
2,24,no_signature,SPHINCS+-SHA2-128s-simple,0.0018000000000000238
2,25,no_signature,SPHINCS+-SHA2-128s-simple,0.0031000000000001027
2,26,no_signature,SPHINCS+-SHA2-128s-simple,0.0036000000000000476
2,27,no_signature,SPHINCS+-SHA2-128s-simple,9.999999999998899e-05
2,28,no_signature,SPHINCS+-SHA2-128s-simple,0.0021999999999999797
2,29,no_signature,SPHINCS+-SHA2-128s-simple,0.0038000000000000256
2,30,no_signature,SPHINCS+-SHA2-128s-simple,0.007799999999999918
3,0,no_signature,SPHINCS+-SHA2-128s-simple,0.0
3,1,no_signature,SPHINCS+-SHA2-128s-simple,0.0
3,2,no_signature,SPHINCS+-SHA2-128s-simple,0.00489999999999996
3,3,no_signature,SPHINCS+-SHA2-128s-simple,0.011199999999999988
3,4,no_signature,SPHINCS+-SHA2-128s-simple,0.0019000000000000128
3,5,no_signature,SPHINCS+-SHA2-128s-simple,0.0013999999999999568
3,6,no_signature,SPHINCS+-SHA2-128s-simple,0.007800000000000029
3,7,no_signature,SPHINCS+-SHA2-128s-simple,0.006099999999999994
3,8,no_signature,SPHINCS+-SHA2-128s-simple,0.005299999999999971
3,9,no_signature,SPHINCS+-SHA2-128s-simple,0.0005999999999999339
3,10,no_signature,SPHINCS+-SHA2-128s-simple,0.00039999999999995595
3,11,no_signature,SPHINCS+-SHA2-128s-simple,0.0016000000000000458
3,12,no_signature,SPHINCS+-SHA2-128s-simple,0.0010999999999999899
3,13,no_signature,SPHINCS+-SHA2-128s-simple,0.0027999999999999137
