scheme,scheme_id,round,mean_accuracy,std_accuracy,mean_loss,std_loss
no_signature,no_signature,28,0.7325200000000001,0.005581079146943201,0.8593154681587218,0.01616282996239403
no_signature,no_signature,29,0.73255,0.005794873213069932,0.8719103604078292,0.0178155423954285
no_signature,no_signature,30,0.73137,0.006066126349565176,0.8876474246644974,0.01827057333611437
RSA-2048,RSA-2048,0,0.10103,0.006084780649748645,2.30310250667572,0.0007815340706910088
RSA-2048,RSA-2048,1,0.16294,0.01915458749809617,2.193294504890442,0.035534710609945355
RSA-2048,RSA-2048,2,0.41912000000000005,0.02118074597364313,1.6746245153808594,0.0502659541249989
RSA-2048,RSA-2048,3,0.48357,0.013373776164153826,1.4692898405075074,0.03802635022194201
RSA-2048,RSA-2048,4,0.53625,0.010482180646750532,1.3211858397483827,0.018566286889142157
RSA-2048,RSA-2048,5,0.57702,0.012047387914214246,1.21265834066391,0.02416607107142401
RSA-2048,RSA-2048,6,0.60921,0.00886872783060417,1.1281797064971923,0.022559987073300352
RSA-2048,RSA-2048,7,0.63364,0.01021982822208325,1.0610864311790467,0.02535244825253426
RSA-2048,RSA-2048,8,0.65165,0.009563965937018186,1.008873011159897,0.02182370272836457
RSA-2048,RSA-2048,9,0.66837,0.007415007305008784,0.9628155092811583,0.019518668474969702
RSA-2048,RSA-2048,10,0.68098,0.005189904730446508,0.9295738523387909,0.01630623961256735
RSA-2048,RSA-2048,11,0.6912900000000001,0.006920894290319557,0.8989892464637756,0.016272503538676125
RSA-2048,RSA-2048,12,0.69972,0.0053455692971947615,0.8765475367641449,0.014906862395009867
RSA-2048,RSA-2048,13,0.70709,0.004487129743314019,0.8543366401672363,0.013074708311774999
RSA-2048,RSA-2048,14,0.71409,0.004900215414766094,0.8376319474124909,0.015587849933609494
RSA-2048,RSA-2048,15,0.71856,0.005038562405201634,0.8250919023323059,0.01505569035737966
RSA-2048,RSA-2048,16,0.72129,0.005683005855667927,0.8172419216251374,0.016245749004415395
RSA-2048,RSA-2048,17,0.72313,0.007037684278226733,0.8115676319503784,0.01913793253255545
RSA-2048,RSA-2048,18,0.72554,0.005697406817530641,0.8047353936481476,0.01595356447817471
RSA-2048,RSA-2048,19,0.72705,0.004997388206742476,0.8015118948459625,0.017481758588501678
RSA-2048,RSA-2048,20,0.72848,0.005106379452323453,0.8003127997684478,0.01587658470177572
RSA-2048,RSA-2048,21,0.72994,0.00505837040074285,0.8033838942146302,0.017031414830797516
RSA-2048,RSA-2048,22,0.73045,0.004462747036424005,0.807090061597824,0.016967660043560002
RSA-2048,RSA-2048,23,0.7305699999999999,0.006031224309099005,0.8118885758018493,0.0171029880658422
RSA-2048,RSA-2048,24,0.7303499999999999,0.006612488185244619,0.8190818142700195,0.019392040216809476
RSA-2048,RSA-2048,25,0.7305699999999999,0.0065917541081431654,0.8281399085474014,0.020369846712295355
RSA-2048,RSA-2048,26,0.73064,0.00527998316495633,0.8388752988910675,0.02127911647668842
RSA-2048,RSA-2048,27,0.73117,0.0038192640361433138,0.8495090253067017,0.020255584995452023
RSA-2048,RSA-2048,28,0.72978,0.004761138986045757,0.8621395116043091,0.022374064029011338
RSA-2048,RSA-2048,29,0.73083,0.005646837856515579,0.876993609342575,0.021853061856386333
RSA-2048,RSA-2048,30,0.72968,0.0039052101949404528,0.8936792241764069,0.02037035676620024
ECDSA-256,ECDSA-256,0,0.10103,0.006084780649748645,2.30310250667572,0.0007815340706910088
ECDSA-256,ECDSA-256,1,0.16294,0.01915458749809617,2.1932945037460327,0.035534709773913924
ECDSA-256,ECDSA-256,2,0.41561000000000003,0.019399739402602527,1.6753843141937257,0.04449666181889527
ECDSA-256,ECDSA-256,3,0.48495999999999995,0.01608679237414621,1.4612133640098572,0.042682089825998644
ECDSA-256,ECDSA-256,4,0.53456,0.011480824592917252,1.3194450323677063,0.029529941769994413
ECDSA-256,ECDSA-256,5,0.57578,0.013075320263764074,1.2146307664871216,0.027279545896037073
ECDSA-256,ECDSA-256,6,0.60506,0.009662895816242436,1.135947090034485,0.021128807154338885
ECDSA-256,ECDSA-256,7,0.6306499999999999,0.010675647261147421,1.066508623819351,0.021898121389051683
ECDSA-256,ECDSA-256,8,0.64903,0.009474533116612015,1.0133970295143127,0.020040826801923692
ECDSA-256,ECDSA-256,9,0.66713,0.006037668792211488,0.9652244876194,0.017032032898788293
ECDSA-256,ECDSA-256,10,0.68012,0.0072246184059167615,0.9288572547149659,0.017964997315211045
ECDSA-256,ECDSA-256,11,0.69305,0.006002823409770496,0.8980612014484406,0.01622666904529142
ECDSA-256,ECDSA-256,12,0.7011700000000001,0.0057073149943247786,0.8730545789813995,0.013545840020699099
ECDSA-256,ECDSA-256,13,0.70861,0.007130443339808708,0.8532139943408966,0.017416032601944555
ECDSA-256,ECDSA-256,14,0.71409,0.006058501831677901,0.8362733411216736,0.01456695971589039
ECDSA-256,ECDSA-256,15,0.7198599999999999,0.005888255731161486,0.823962062778473,0.015339761286056016
ECDSA-256,ECDSA-256,16,0.72268,0.005957590862831126,0.8146215773010255,0.01493515389534754
ECDSA-256,ECDSA-256,17,0.72454,0.005196622834965902,0.8104597377109528,0.012813867546985469
ECDSA-256,ECDSA-256,18,0.7262299999999999,0.00598443351073806,0.8042893288230897,0.014008579124512099
ECDSA-256,ECDSA-256,19,0.72797,0.005790231236986795,0.8030834545516967,0.012782146115093975
ECDSA-256,ECDSA-256,20,0.72883,0.004722064049638575,0.8022713909053802,0.012222542471014404
ECDSA-256,ECDSA-256,21,0.73015,0.004744880281828905,0.804514866847992,0.010631906185344764
ECDSA-256,ECDSA-256,22,0.73177,0.005596834422738938,0.8079566977024077,0.00900281557203926
ECDSA-256,ECDSA-256,23,0.73239,0.00478155019028577,0.8127519788885117,0.010724474257764257
ECDSA-256,ECDSA-256,24,0.73245,0.0038100014581507876,0.8200238497781754,0.010812176071388173
ECDSA-256,ECDSA-256,25,0.73252,0.0037243343924339796,0.8275096284770965,0.00914879126479525
ECDSA-256,ECDSA-256,26,0.73094,0.0031309210572396493,0.8397048958873748,0.009795312632853239
ECDSA-256,ECDSA-256,27,0.7316100000000001,0.0035588543724693806,0.8503022456550597,0.007385519820457481
ECDSA-256,ECDSA-256,28,0.7316,0.0038554434822007677,0.8636524043750763,0.008835242465908479
ECDSA-256,ECDSA-256,29,0.73288,0.0033717123905286656,0.8776841272020339,0.012397412117537716
ECDSA-256,ECDSA-256,30,0.73127,0.004716413420763233,0.8977417456769944,0.012290971814857865
ML-DSA-44,ML-DSA-44,0,0.10103,0.006084780649748645,2.30310250667572,0.0007815340706910088
ML-DSA-44,ML-DSA-44,1,0.16294,0.01915458749809617,2.1932945043182372,0.035534711764014175
ML-DSA-44,ML-DSA-44,2,0.41487999999999997,0.02514605336827234,1.6866416041374208,0.057309069789991625
ML-DSA-44,ML-DSA-44,3,0.47942,0.011523965366911597,1.4698827932739258,0.032786298327745864
ML-DSA-44,ML-DSA-44,4,0.53603,0.012148072549448604,1.317808300113678,0.024436243949417298
ML-DSA-44,ML-DSA-44,5,0.57946,0.011684671820618485,1.2097783509635924,0.02426685167084362
ML-DSA-44,ML-DSA-44,6,0.60745,0.010585026111341342,1.1315413526725768,0.024149343897933755
ML-DSA-44,ML-DSA-44,7,0.63068,0.011025203449873889,1.0629605537319182,0.0211668132537112
ML-DSA-44,ML-DSA-44,8,0.65244,0.010742046153110483,1.0067104416179657,0.020850318721971867
ML-DSA-44,ML-DSA-44,9,0.66915,0.009253497837154472,0.962101314868927,0.019690304667295516
ML-DSA-44,ML-DSA-44,10,0.68181,0.007683091102472307,0.9271150323677062,0.018101325655752256
ML-DSA-44,ML-DSA-44,11,0.69273,0.006679828673784313,0.8976796731281281,0.016240722262119374
ML-DSA-44,ML-DSA-44,12,0.70143,0.006703738592092557,0.8733527481746673,0.01728550921745438
ML-DSA-44,ML-DSA-44,13,0.7078300000000001,0.007244929261214354,0.8534609056472778,0.01633626949109544
ML-DSA-44,ML-DSA-44,14,0.71261,0.0048268807503166955,0.8396578837680817,0.014660573163318176
ML-DSA-44,ML-DSA-44,15,0.71795,0.006351946333386489,0.8264944428348541,0.014758649178885886
ML-DSA-44,ML-DSA-44,16,0.7205999999999999,0.004498147766951809,0.8174952254390716,0.013914617253355015
ML-DSA-44,ML-DSA-44,17,0.72339,0.004444834705088067,0.811084245815277,0.014123568453224657
ML-DSA-44,ML-DSA-44,18,0.72605,0.005189572879020656,0.8076554226779938,0.013109925136962056
ML-DSA-44,ML-DSA-44,19,0.72701,0.005292856821541029,0.8069335730457305,0.013264623768065958
ML-DSA-44,ML-DSA-44,20,0.72706,0.004834873317885365,0.8052398732089996,0.012135429799078244
ML-DSA-44,ML-DSA-44,21,0.72739,0.004500481455725928,0.8078458411312104,0.014016808633301259
ML-DSA-44,ML-DSA-44,22,0.73116,0.004948669854954295,0.8085623455429077,0.01357268388659412
ML-DSA-44,ML-DSA-44,23,0.73022,0.0032621737810511805,0.8147276021575929,0.012203494960169987
ML-DSA-44,ML-DSA-44,24,0.73055,0.004149230182950913,0.8231032917022706,0.01432667050472645
ML-DSA-44,ML-DSA-44,25,0.73167,0.00471264257078766,0.8287288189220428,0.01593284550479068
ML-DSA-44,ML-DSA-44,26,0.73168,0.0034269519984966184,0.8394423576927185,0.016193678664842493
ML-DSA-44,ML-DSA-44,27,0.73053,0.005795026603332668,0.851096940279007,0.018428235176360844
ML-DSA-44,ML-DSA-44,28,0.73021,0.00510826128279803,0.8669314703655242,0.019058923629906147
ML-DSA-44,ML-DSA-44,29,0.73098,0.005274424665833776,0.8782793147325515,0.019868065319235708
ML-DSA-44,ML-DSA-44,30,0.7314,0.005010433558530073,0.8937947278308869,0.019175856880769598
ML-DSA-65,ML-DSA-65,0,0.10103,0.006084780649748645,2.30310250667572,0.0007815340706910088
ML-DSA-65,ML-DSA-65,1,0.16294,0.01915458749809617,2.1932945043182372,0.03553471131339202
ML-DSA-65,ML-DSA-65,2,0.41894,0.020027936044990313,1.6745360546302794,0.046497360383515526
ML-DSA-65,ML-DSA-65,3,0.48678,0.010702003966028465,1.4558915632629392,0.028358236744487474
ML-DSA-65,ML-DSA-65,4,0.53268,0.011491523446049765,1.3241054495048523,0.029246353353854445
ML-DSA-65,ML-DSA-65,5,0.57629,0.01268204767903566,1.2142488232803346,0.025571562801063694
ML-DSA-65,ML-DSA-65,6,0.60472,0.012282761180704553,1.1376212808990478,0.024313069226379803
ML-DSA-65,ML-DSA-65,7,0.63045,0.010275239926909527,1.0643257089328766,0.024890621803441378
ML-DSA-65,ML-DSA-65,8,0.65186,0.008142235565248658,1.0090774117660524,0.021209797731460048
ML-DSA-65,ML-DSA-65,9,0.6673899999999999,0.006234037393392992,0.9648744163036346,0.016395156753108032
ML-DSA-65,ML-DSA-65,10,0.68154,0.008139232833081465,0.9231488220596313,0.019898987906403424
ML-DSA-65,ML-DSA-65,11,0.69148,0.008545408123665034,0.8989038243675231,0.018077278651918494
ML-DSA-65,ML-DSA-65,12,0.70128,0.007273819109961747,0.8726835733699799,0.01534413710496082
ML-DSA-65,ML-DSA-65,13,0.70773,0.006416653679640536,0.8552855834579468,0.015424715117276859
ML-DSA-65,ML-DSA-65,14,0.71341,0.006580180679721291,0.8371376611137389,0.013879059584578676
ML-DSA-65,ML-DSA-65,15,0.71778,0.006414532112494425,0.8233390513801574,0.01522395832569794
ML-DSA-65,ML-DSA-65,16,0.72115,0.006741620312984442,0.8151805611419677,0.016399382127866166
ML-DSA-65,ML-DSA-65,17,0.72343,0.0060970029067111435,0.8094654343509674,0.015516632525885995
ML-DSA-65,ML-DSA-65,18,0.72489,0.0051990276868746025,0.8047756891345978,0.015159009009944116
ML-DSA-65,ML-DSA-65,19,0.72728,0.005560935173152057,0.8003203186035156,0.01378566987767254
ML-DSA-65,ML-DSA-65,20,0.72851,0.005041042661108053,0.8013410635757447,0.014706278783334723
ML-DSA-65,ML-DSA-65,21,0.72953,0.004517632123137096,0.8024459759235383,0.014933589710588103
ML-DSA-65,ML-DSA-65,22,0.73122,0.003942306149676585,0.8045145050621032,0.01265948219618853
ML-DSA-65,ML-DSA-65,23,0.7302,0.00460724067817894,0.8105342249584198,0.012780431135968868
ML-DSA-65,ML-DSA-65,24,0.73223,0.003937864621565583,0.8152676873588561,0.014368390766197872
ML-DSA-65,ML-DSA-65,25,0.73218,0.004335332872007787,0.8241292229652405,0.015582532301320357
ML-DSA-65,ML-DSA-65,26,0.73252,0.0035819919970132025,0.8346154950332642,0.013522574083674263
ML-DSA-65,ML-DSA-65,27,0.7329,0.004707440918375949,0.8467097335529328,0.015138574390234904
ML-DSA-65,ML-DSA-65,28,0.7333999999999999,0.004203173404306143,0.8577333269500732,0.01863216993226129
ML-DSA-65,ML-DSA-65,29,0.73386,0.005209649167117144,0.8722237126922607,0.014350747802416214
ML-DSA-65,ML-DSA-65,30,0.733,0.003771530782645761,0.8915271793842315,0.01583217605373583
ML-DSA-87,ML-DSA-87,0,0.10103,0.006084780649748645,2.30310250667572,0.0007815340706910088
ML-DSA-87,ML-DSA-87,1,0.16294,0.01915458749809617,2.193294503707886,0.03553470711197781
ML-DSA-87,ML-DSA-87,2,0.41545,0.01853706497204392,1.6762069334220886,0.039097302891104635
ML-DSA-87,ML-DSA-87,3,0.48297999999999996,0.011253226697757008,1.4637449851989746,0.03324638336876233
ML-DSA-87,ML-DSA-87,4,0.5368999999999999,0.01153400768741436,1.3192642438316347,0.027321014741694134
ML-DSA-87,ML-DSA-87,5,0.5766,0.011507968253924467,1.21410405834198,0.02245314814798798
ML-DSA-87,ML-DSA-87,6,0.6067600000000001,0.010117224037364328,1.1302277976608275,0.019348610813526144
ML-DSA-87,ML-DSA-87,7,0.62989,0.009002030635115387,1.0654377265071868,0.01983252310245455
ML-DSA-87,ML-DSA-87,8,0.65125,0.008284691370902781,1.0094362903118133,0.017961016740255343
ML-DSA-87,ML-DSA-87,9,0.66803,0.007677680494640131,0.962628622713089,0.01856129517426668
ML-DSA-87,ML-DSA-87,10,0.67989,0.005747936827921612,0.9282991837596895,0.015419683167074193
ML-DSA-87,ML-DSA-87,11,0.69135,0.005019794152486056,0.8974916418457031,0.013822031382259682
ML-DSA-87,ML-DSA-87,12,0.69991,0.0058377031251835385,0.8738990475559234,0.012765467307338005
ML-DSA-87,ML-DSA-87,13,0.7064199999999999,0.004831792857958861,0.8544081837749481,0.01278705410360895
ML-DSA-87,ML-DSA-87,14,0.71224,0.005265653911064704,0.8408763496017457,0.013983796532652498
ML-DSA-87,ML-DSA-87,15,0.71761,0.004939286948088311,0.8285721436882019,0.012791728007043576
ML-DSA-87,ML-DSA-87,16,0.72141,0.005877915352307204,0.8164904915523529,0.01423496231786582
ML-DSA-87,ML-DSA-87,17,0.7229599999999999,0.005077444676650289,0.811193697347641,0.014635768118246581
ML-DSA-87,ML-DSA-87,18,0.72441,0.00668039419994558,0.8086052023696899,0.015211799187953097
ML-DSA-87,ML-DSA-87,19,0.72618,0.006012912032543899,0.8059688368701934,0.014377351707164686
ML-DSA-87,ML-DSA-87,20,0.72746,0.006174535520092899,0.80539551320076,0.0149025694163118
ML-DSA-87,ML-DSA-87,21,0.72861,0.005277720467525088,0.8066435552310944,0.016310973431828846
ML-DSA-87,ML-DSA-87,22,0.7292799999999999,0.005805323227674598,0.8100127752780913,0.014812125502053882
ML-DSA-87,ML-DSA-87,23,0.73078,0.004493649840484787,0.8138388981294632,0.01458654994640343
ML-DSA-87,ML-DSA-87,24,0.72949,0.006619071771110458,0.8214498246288299,0.015080067829220627
ML-DSA-87,ML-DSA-87,25,0.7309,0.00669278218182347,0.8286483073377611,0.014827696891954525
ML-DSA-87,ML-DSA-87,26,0.7304700000000001,0.004970367748522784,0.839551005153656,0.014709787335820368
ML-DSA-87,ML-DSA-87,27,0.7311,0.005644466316667995,0.8486051259231567,0.01408094487167193
ML-DSA-87,ML-DSA-87,28,0.73091,0.006220119684450521,0.8637134890317917,0.01365634713219117
ML-DSA-87,ML-DSA-87,29,0.7322599999999999,0.005617472741366903,0.8774580174207687,0.015144402711911857
ML-DSA-87,ML-DSA-87,30,0.7329,0.006177557949725939,0.895195081167221,0.019086329983669506
Falcon-padded-512,Falcon-padded-512,0,0.10103,0.006084780649748645,2.30310250667572,0.0007815340706910088
Falcon-padded-512,Falcon-padded-512,1,0.16294,0.01915458749809617,2.193294502449036,0.035534710294019
Falcon-padded-512,Falcon-padded-512,2,0.41690000000000005,0.014453988300042908,1.6805763645744325,0.034797609030761976
Falcon-padded-512,Falcon-padded-512,3,0.48093,0.01329043515715971,1.4711534112739564,0.03568730242791072
Falcon-padded-512,Falcon-padded-512,4,0.53515,0.011476667150740645,1.3233030015945435,0.029201785145257696
Falcon-padded-512,Falcon-padded-512,5,0.57462,0.012040930196625173,1.2199489285469056,0.028785979469580034
Falcon-padded-512,Falcon-padded-512,6,0.6071500000000001,0.009134580206859857,1.1300067144012451,0.02532612835924927
Falcon-padded-512,Falcon-padded-512,7,0.6295200000000001,0.009116017649049242,1.0672377238178252,0.026861229870880417
Falcon-padded-512,Falcon-padded-512,8,0.65061,0.008377807986977648,1.0120672603797911,0.02090466198442876
Falcon-padded-512,Falcon-padded-512,9,0.6674100000000001,0.005678898563004021,0.9654765497875214,0.015869121168714098
Falcon-padded-512,Falcon-padded-512,10,0.68048,0.007773716399938121,0.9278273474884033,0.018960629243008512
Falcon-padded-512,Falcon-padded-512,11,0.69022,0.007120205989529597,0.9005609689426421,0.017850447286563216
Falcon-padded-512,Falcon-padded-512,12,0.69774,0.006163729030023587,0.8774967604732513,0.01650113348610708
Falcon-padded-512,Falcon-padded-512,13,0.70525,0.006970931708809699,0.8575346163845061,0.01593066942254937
Falcon-padded-512,Falcon-padded-512,14,0.71177,0.006730700805513004,0.8404615627956391,0.016589256546341902
Falcon-padded-512,Falcon-padded-512,15,0.71619,0.006645541529643913,0.8282947851943969,0.015702991973124702
Falcon-padded-512,Falcon-padded-512,16,0.72027,0.006619172489401106,0.8180431512832641,0.015723895325645054
Falcon-padded-512,Falcon-padded-512,17,0.7228100000000001,0.006818186464644874,0.8121319007301331,0.015995187518359738
Falcon-padded-512,Falcon-padded-512,18,0.72453,0.008296592339294783,0.8084390614414214,0.018700161814512346
Falcon-padded-512,Falcon-padded-512,19,0.72774,0.007505879177166531,0.8045896358585358,0.015483805274037123
Falcon-padded-512,Falcon-padded-512,20,0.7285999999999999,0.007054706860592363,0.8053654127597809,0.016586201128761975
Falcon-padded-512,Falcon-padded-512,21,0.72865,0.0054805210620078,0.8059829960346223,0.015280040363360212
Falcon-padded-512,Falcon-padded-512,22,0.72957,0.005662361109407748,0.8085320972394943,0.017191714707632814
Falcon-padded-512,Falcon-padded-512,23,0.72929,0.005197745237654078,0.8137895840358734,0.014561735831846103
Falcon-padded-512,Falcon-padded-512,24,0.73001,0.0062136856123309655,0.8204324595928192,0.0160906293154108
Falcon-padded-512,Falcon-padded-512,25,0.7310800000000001,0.006263616278867078,0.8280356761169434,0.015915899049698392
Falcon-padded-512,Falcon-padded-512,26,0.73133,0.006653328323311402,0.8392961886882782,0.016358116127558515
Falcon-padded-512,Falcon-padded-512,27,0.7293499999999999,0.005050907509217192,0.8507501545238496,0.016876121343323242
Falcon-padded-512,Falcon-padded-512,28,0.73103,0.005105128140735883,0.8623935678958892,0.015282869175149554
Falcon-padded-512,Falcon-padded-512,29,0.7315400000000001,0.006149471522009014,0.8798994709873199,0.01702221203913585
Falcon-padded-512,Falcon-padded-512,30,0.73051,0.00727346012721746,0.8993336507797242,0.020765408155920283
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,0,0.10103,0.006084780649748645,2.30310250667572,0.0007815340706910088
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,1,0.16294,0.01915458749809617,2.193294503707886,0.03553470662768928
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,2,0.41315999999999997,0.021078488244337303,1.6872254055023195,0.047883010191710436
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,3,0.48460000000000003,0.012141389267021034,1.4613796439743043,0.036860538178458184
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,4,0.53465,0.009776871801461938,1.325076079120636,0.02980782545325948
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,5,0.57755,0.011758613863887176,1.2129584056854248,0.02410519567980427
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,6,0.60829,0.010589664772786715,1.1286365381622316,0.024039418061901515
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,7,0.63086,0.011511173316005258,1.0656058106994628,0.023085572149923874
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,8,0.65186,0.01008444346506045,1.0071240598392488,0.02248506973064736
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,9,0.66759,0.0076184644122027885,0.9655731614494323,0.020109819732992144
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,10,0.6813,0.007188262036898127,0.9282828728008271,0.01691119269332642
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,11,0.6908000000000001,0.007416498125425786,0.899507395734787,0.015107082455688038
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,12,0.69856,0.006875431299602614,0.8773711233615875,0.016539208914993032
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,13,0.70604,0.006465498176217103,0.8564134651374816,0.014944664374895007
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,14,0.71173,0.006316653474040757,0.839778245830536,0.01327825631703313
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,15,0.71706,0.004616444037953407,0.8285051786422729,0.012551863873971548
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,16,0.7231799999999999,0.005708434305676328,0.816246130771637,0.013585343561484393
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,17,0.72367,0.005923221720951821,0.8106642938423156,0.013862638257706035
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,18,0.7266,0.005401851534427827,0.8051568297052384,0.013846834566273399
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,19,0.72852,0.005716020371629973,0.8038933596897125,0.016707850121729186
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,20,0.73026,0.005699161731732535,0.8028066441965104,0.012929577287595358
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,21,0.7302299999999999,0.005276794060369962,0.8049372309780122,0.015051723163772901
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,22,0.73124,0.006372370917571484,0.8089096290111542,0.014885332107534632
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,23,0.73148,0.004026523176251323,0.8131891938734054,0.015402301037700652
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,24,0.7308600000000001,0.0036785262749579072,0.8196445044994354,0.014245231482895436
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,25,0.73069,0.004906786683314799,0.8290394265174866,0.01515493534964167
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,26,0.73134,0.004669332571863628,0.8392899697065352,0.01667277170583008
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,27,0.7320800000000001,0.0057619055489963765,0.8470909104156494,0.015300748633101458
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,28,0.7312700000000001,0.005943446437510441,0.8607221272420883,0.01988014806256497
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,29,0.7301,0.006084771519493957,0.8780955779361725,0.018963416317429545
SLH-DSA-SHA2-128s,SLH_DSA_PURE_SHA2_128S,30,0.73102,0.005327246526636046,0.8931871167230605,0.019673221489616585
