run,round,node_id,scheme,keygen_time,sign_time,verify_time,train_time,train_loss,payload_size,sig_size,pubkey_size,sig_valid,has_nan
1,1,6758426393416003490,ML-DSA-44,0.0018184459768235683,0.00025875610299408436,9.324797429144382e-05,10.797102952143177,2.058623083837473,2482153.0,2420.0,1312.0,True,False
1,1,11891766473410342717,ML-DSA-44,0.0012756900396198034,0.00021351617760956287,4.272395744919777e-05,11.10960146295838,2.0277708199373476,2482153.0,2420.0,1312.0,True,False
1,1,599147490498029051,ML-DSA-44,0.0012531359679996967,0.0002401089295744896,4.375702701508999e-05,11.549573171883821,2.0093023594777297,2482153.0,2420.0,1312.0,True,False
1,1,17624381401751739877,ML-DSA-44,0.0009347300510853529,0.0002750740386545658,4.3038977310061455e-05,11.067864008946344,1.9586738105032855,2482153.0,2420.0,1312.0,True,False
1,1,4141700436683539609,ML-DSA-44,0.000205532880499959,0.0003071280661970377,6.097997538745403e-05,10.961099908920005,2.069265321561485,2482153.0,2420.0,1312.0,True,False
1,1,15894809424141287976,ML-DSA-44,0.00019969209097325802,0.00020816689357161522,4.294188693165779e-05,11.082615273073316,2.092803584542244,2482153.0,2420.0,1312.0,True,False
1,1,6400356222358645159,ML-DSA-44,0.00016646110452711582,0.00016530510038137436,4.298100247979164e-05,10.909519230946898,2.123507851248334,2482153.0,2420.0,1312.0,True,False
1,1,14182424302877588247,ML-DSA-44,0.000164510915055871,0.0001515829935669899,4.448206163942814e-05,11.158547930186614,2.0010566605124502,2482153.0,2420.0,1312.0,True,False
1,1,18016270165621697043,ML-DSA-44,0.00013443618081510067,0.00024243607185781002,4.1136983782052994e-05,6.437726964941248,2.0943100976336533,2482153.0,2420.0,1312.0,True,False
1,1,1817602695758643733,ML-DSA-44,0.00012941891327500343,0.00014578807167708874,5.2097951993346214e-05,7.049054972128943,2.0319199789861204,2482153.0,2420.0,1312.0,True,False
1,2,17624381401751739877,ML-DSA-44,0.00017571286298334599,0.0002557921689003706,5.559693090617657e-05,11.01754643698223,1.8046182416806555,2482153.0,2420.0,1312.0,True,False
1,2,599147490498029051,ML-DSA-44,0.00027572805993258953,0.00021743495017290115,4.110205918550491e-05,11.121957822935656,1.8339778336749715,2482153.0,2420.0,1312.0,True,False
1,2,6758426393416003490,ML-DSA-44,0.0001928021665662527,0.00042286794632673264,4.135514609515667e-05,11.127183238044381,1.8201243087744257,2482153.0,2420.0,1312.0,True,False
1,2,11891766473410342717,ML-DSA-44,0.0002961680293083191,0.00028680707328021526,4.127505235373974e-05,11.244200069922954,1.8072565277670598,2482153.0,2420.0,1312.0,True,False
1,2,15894809424141287976,ML-DSA-44,0.00028089992702007294,0.0004191119223833084,4.154699854552746e-05,10.98286233912222,1.836881708946957,2482153.0,2420.0,1312.0,True,False
1,2,6400356222358645159,ML-DSA-44,0.00017577712424099445,0.0002448130398988724,4.7072069719433784e-05,11.109441901091486,1.841825308313795,2482153.0,2420.0,1312.0,True,False
1,2,4141700436683539609,ML-DSA-44,0.00023490702733397484,0.00022487901151180267,5.9110112488269806e-05,11.14567785919644,1.82421258984098,2482153.0,2420.0,1312.0,True,False
1,2,14182424302877588247,ML-DSA-44,0.00013510091230273247,0.0001543210819363594,4.057702608406544e-05,11.168584467144683,1.8250390541781285,2482153.0,2420.0,1312.0,True,False
1,2,1817602695758643733,ML-DSA-44,0.00012697000056505203,0.00017084693536162376,4.088482819497585e-05,6.540152149042115,1.7661076533566615,2482153.0,2420.0,1312.0,True,False
1,2,18016270165621697043,ML-DSA-44,0.00012839585542678833,0.00011147023178637028,4.5964960008859634e-05,6.4808346619829535,1.7975059261747226,2482153.0,2420.0,1312.0,True,False
1,3,6758426393416003490,ML-DSA-44,0.00018569501116871834,0.00043490808457136154,5.800998769700527e-05,10.960924205137417,1.685186888761581,2482153.0,2420.0,1312.0,True,False
1,3,599147490498029051,ML-DSA-44,0.0004211349878460169,0.00042898301035165787,4.115584306418896e-05,11.05942766694352,1.664396511521309,2482153.0,2420.0,1312.0,True,False
1,3,11891766473410342717,ML-DSA-44,0.00014235801063477993,0.0002123229205608368,4.2375875636935234e-05,11.160876482026652,1.6731592234532544,2482153.0,2420.0,1312.0,True,False
1,3,17624381401751739877,ML-DSA-44,0.00015611201524734497,0.0002924930304288864,4.267296753823757e-05,11.490906840888783,1.626275789206195,2482153.0,2420.0,1312.0,True,False
1,3,15894809424141287976,ML-DSA-44,0.00019965996034443378,0.0003267189022153616,4.233606159687042e-05,11.189782605040818,1.6761089700042822,2482153.0,2420.0,1312.0,True,False
1,3,6400356222358645159,ML-DSA-44,0.00030880002304911613,0.00028178002685308456,4.2978907003998756e-05,11.504530746024102,1.6863228371188899,2482153.0,2420.0,1312.0,True,False
1,3,14182424302877588247,ML-DSA-44,0.00022353604435920715,0.00029859202913939953,5.801091901957989e-05,11.281636581989005,1.6375599818624509,2482153.0,2420.0,1312.0,True,False
1,3,4141700436683539609,ML-DSA-44,0.00020398502238094807,0.000138075090944767,4.615192301571369e-05,11.775877874810249,1.6511602895275044,2482153.0,2420.0,1312.0,True,False
1,3,1817602695758643733,ML-DSA-44,0.000190765131264925,0.00016767694614827633,4.132091999053955e-05,6.3936088650953025,1.601585962969786,2482153.0,2420.0,1312.0,True,False
1,3,18016270165621697043,ML-DSA-44,0.00013672304339706898,0.00016932189464569092,5.715200677514076e-05,6.293341234093532,1.6380807814324738,2482153.0,2420.0,1312.0,True,False
1,4,6758426393416003490,ML-DSA-44,0.00032617500983178616,0.0001584149431437254,6.080814637243748e-05,11.010072032921016,1.5552605736027858,2482153.0,2420.0,1312.0,True,False
1,4,599147490498029051,ML-DSA-44,0.0003988558892160654,0.00012943311594426632,4.229997284710407e-05,11.160436168080196,1.5255747259042824,2482153.0,2420.0,1312.0,True,False
1,4,17624381401751739877,ML-DSA-44,0.0002755899913609028,0.00025912397541105747,4.131300374865532e-05,11.289407029980794,1.5345706324668447,2482153.0,2420.0,1312.0,True,False
1,4,11891766473410342717,ML-DSA-44,0.0001679491251707077,0.00012055505067110062,4.3165870010852814e-05,11.321324684889987,1.5391696235936159,2482153.0,2420.0,1312.0,True,False
1,4,4141700436683539609,ML-DSA-44,0.00040057417936623096,0.0006279321387410164,4.358519800007343e-05,10.927343047922477,1.516128968281351,2482153.0,2420.0,1312.0,True,False
1,4,6400356222358645159,ML-DSA-44,0.00020124809816479683,0.00040551391430199146,4.24159225076437e-05,10.967676213942468,1.5444012599386228,2482153.0,2420.0,1312.0,True,False
1,4,15894809424141287976,ML-DSA-44,0.0004189398605376482,0.0003714549820870161,6.008404307067394e-05,11.24821162596345,1.5627413836254436,2482153.0,2420.0,1312.0,True,False
1,4,14182424302877588247,ML-DSA-44,0.00021754112094640732,0.0001766309142112732,4.130508750677109e-05,11.175423251930624,1.5252775523313291,2482153.0,2420.0,1312.0,True,False
1,4,1817602695758643733,ML-DSA-44,0.0001262039877474308,0.00012908689677715302,4.714704118669033e-05,6.384147719945759,1.5209283919850731,2482153.0,2420.0,1312.0,True,False
1,4,18016270165621697043,ML-DSA-44,0.00014469982124865055,0.00019826414063572884,5.3787836804986e-05,6.207167454995215,1.5296868571809903,2482153.0,2420.0,1312.0,True,False
1,5,6758426393416003490,ML-DSA-44,0.0001984930131584406,0.0007257289253175259,7.834215648472309e-05,11.083025895990431,1.4527037599284178,2482153.0,2420.0,1312.0,True,False
1,5,599147490498029051,ML-DSA-44,0.000162801006808877,0.0002309659030288458,4.112604074180126e-05,11.293828225927427,1.4250778020567196,2482153.0,2420.0,1312.0,True,False
1,5,11891766473410342717,ML-DSA-44,0.0002011770848184824,0.0003676260821521282,4.09840140491724e-05,11.23909203405492,1.4328526216707411,2482153.0,2420.0,1312.0,True,False
1,5,17624381401751739877,ML-DSA-44,0.00017841416411101818,0.000239592045545578,4.140683449804783e-05,11.427538881078362,1.437528390793284,2482153.0,2420.0,1312.0,True,False
1,5,6400356222358645159,ML-DSA-44,0.000256258063018322,0.00033056503161787987,4.156096838414669e-05,10.897395079955459,1.4296155750371848,2482153.0,2420.0,1312.0,True,False
1,5,14182424302877588247,ML-DSA-44,0.0002468968741595745,0.00018481886945664883,4.183896817266941e-05,10.869018234079704,1.4373821954058994,2482153.0,2420.0,1312.0,True,False
1,5,15894809424141287976,ML-DSA-44,0.00019252090714871883,0.0003513928968459368,8.386094123125076e-05,10.965664368122816,1.4503549849911102,2482153.0,2420.0,1312.0,True,False
1,5,4141700436683539609,ML-DSA-44,0.00037906994111835957,0.00023846188560128212,4.24128957092762e-05,10.954414011212066,1.409959603267111,2482153.0,2420.0,1312.0,True,False
1,5,1817602695758643733,ML-DSA-44,0.00015330500900745392,0.00013216212391853333,4.1835010051727295e-05,6.299953142879531,1.3967416502867536,2482153.0,2420.0,1312.0,True,False
1,5,18016270165621697043,ML-DSA-44,0.0001961919479072094,0.0002677799202501774,4.4517917558550835e-05,6.292829432990402,1.4180772930953154,2482153.0,2420.0,1312.0,True,False
1,6,17624381401751739877,ML-DSA-44,0.00017489399760961533,0.0002462251577526331,6.066402420401573e-05,10.996747950091958,1.3337377473047585,2482153.0,2420.0,1312.0,True,False
1,6,6758426393416003490,ML-DSA-44,0.00018868804909288883,0.00023498479276895523,4.117889329791069e-05,11.03720863792114,1.3567279489936344,2482153.0,2420.0,1312.0,True,False
