run,round,node_id,scheme,keygen_time,sign_time,verify_time,train_time,train_loss,payload_size,sig_size,pubkey_size,sig_valid,has_nan
1,1,4210776800822515157,Falcon-padded-512,0.0097942219581455,0.0004714361857622862,9.240582585334778e-05,11.238621081924066,2.0277708199373476,2482153.0,666.0,897.0,True,False
1,1,1834824952048584674,Falcon-padded-512,0.007443859940394759,0.0008923329878598452,5.808193236589432e-05,11.328455714974552,2.0093023594777297,2482153.0,666.0,897.0,True,False
1,1,2127748141961656475,Falcon-padded-512,0.007633874891325831,0.0004293760284781456,5.7236989960074425e-05,11.511228408897296,1.9586738105032855,2482153.0,666.0,897.0,True,False
1,1,8135458050705910465,Falcon-padded-512,0.007014029193669558,0.0004932039882987738,5.790707655251026e-05,11.504059948958457,2.058623083837473,2482153.0,666.0,897.0,True,False
1,1,15903883051046035244,Falcon-padded-512,0.011939597083255649,0.0005384960677474737,7.784715853631496e-05,11.285391482990235,2.092803584542244,2482153.0,666.0,897.0,True,False
1,1,4458864476935894716,Falcon-padded-512,0.01088605704717338,0.00048179784789681435,6.190501153469086e-05,11.273073695832863,2.069265321561485,2482153.0,666.0,897.0,True,False
1,1,5515126297566216804,Falcon-padded-512,0.007703749928623438,0.0004018191248178482,5.7369936257600784e-05,11.106081334874034,2.123507851248334,2482153.0,666.0,897.0,True,False
1,1,1968686568235824001,Falcon-padded-512,0.007541550090536475,0.00034579401835799217,6.7105982452631e-05,11.170238205930218,2.0010566605124502,2482153.0,666.0,897.0,True,False
1,1,17690085730522616671,Falcon-padded-512,0.005999139975756407,0.00035333517007529736,7.578381337225437e-05,6.462524792877957,2.0319199789861204,2482153.0,666.0,897.0,True,False
1,1,14888651365100826174,Falcon-padded-512,0.008005713112652302,0.00033868802711367607,5.549495108425617e-05,6.4199408541899174,2.0943100976336533,2482153.0,666.0,897.0,True,False
1,2,1834824952048584674,Falcon-padded-512,0.014641525922343135,0.0006347978487610817,7.906509563326836e-05,11.250087735941634,1.8285078098819514,2482153.0,666.0,897.0,True,False
1,2,8135458050705910465,Falcon-padded-512,0.006536907982081175,0.0005049640312790871,9.56379808485508e-05,11.448187409900129,1.8109020723658762,2482153.0,666.0,897.0,True,False
1,2,2127748141961656475,Falcon-padded-512,0.012239935109391809,0.00037511694245040417,5.670590326189995e-05,11.552798470016569,1.8065822337083757,2482153.0,666.0,897.0,True,False
1,2,4210776800822515157,Falcon-padded-512,0.006292809033766389,0.000496195163577795,5.66970556974411e-05,11.649533526040614,1.7987596624216455,2482153.0,666.0,897.0,True,False
1,2,1968686568235824001,Falcon-padded-512,0.009293318027630448,0.0005238039884716272,5.6277960538864136e-05,11.617591855116189,1.8245114748644982,2482153.0,666.0,897.0,True,False
1,2,5515126297566216804,Falcon-padded-512,0.012148237088695168,0.0006946618668735027,6.029615178704262e-05,11.667465439997613,1.8539471444050977,2482153.0,666.0,897.0,True,False
1,2,4458864476935894716,Falcon-padded-512,0.008940332103520632,0.0004813459236174822,7.608509622514248e-05,11.756416029063985,1.8146248979932944,2482153.0,666.0,897.0,True,False
1,2,15903883051046035244,Falcon-padded-512,0.008711772039532661,0.00034133391454815865,5.748705007135868e-05,12.06263995799236,1.8300631114631702,2482153.0,666.0,897.0,True,False
1,2,14888651365100826174,Falcon-padded-512,0.007274044910445809,0.00036446796730160713,5.875411443412304e-05,6.212699707131833,1.8122013746553165,2482153.0,666.0,897.0,True,False
1,2,17690085730522616671,Falcon-padded-512,0.006068414077162743,0.0003212739247828722,7.289089262485504e-05,6.471438289154321,1.7742966534985098,2482153.0,666.0,897.0,True,False
1,3,4210776800822515157,Falcon-padded-512,0.01152168307453394,0.0005789760034531355,8.269399404525757e-05,11.256155308103189,1.668272215849275,2482153.0,666.0,897.0,True,False
1,3,2127748141961656475,Falcon-padded-512,0.013282541884109378,0.0005026410799473524,6.007589399814606e-05,11.217147169169039,1.6397756429234887,2482153.0,666.0,897.0,True,False
