run,round,node_id,scheme,keygen_time,sign_time,verify_time,train_time,train_loss,payload_size,sig_size,pubkey_size,sig_valid,has_nan
1,1,4313238851001899870,RSA-2048,0.13921418809331954,0.002814405830577016,0.0004677979741245508,10.943410550011322,1.9586738105032855,2482153.0,256.0,294.0,True,False
1,1,14582659883753992336,RSA-2048,0.09562844200991094,0.0016585779376327991,8.544814772903919e-05,11.11914931400679,2.058623083837473,2482153.0,256.0,294.0,True,False
1,1,11257305765456837601,RSA-2048,0.022889660904183984,0.0017432719469070435,8.397689089179039e-05,11.108781525865197,2.0277708199373476,2482153.0,256.0,294.0,True,False
1,1,4886582799397288204,RSA-2048,0.10942458594217896,0.0016172218602150679,8.307606913149357e-05,10.993257293943316,2.0093023594777297,2482153.0,256.0,294.0,True,False
1,1,7170234903859030457,RSA-2048,0.11237124307081103,0.0021016360260546207,8.11559148132801e-05,11.711658303858712,2.092803584542244,2482153.0,256.0,294.0,True,False
1,1,12152521555500647873,RSA-2048,0.04730109707452357,0.0012598601169884205,8.047395385801792e-05,11.899883633013815,2.123507851248334,2482153.0,256.0,294.0,True,False
1,1,16967508518250592161,RSA-2048,0.21935107302851975,0.0011037469375878572,0.00010320194996893406,11.79624574794434,2.069265321561485,2482153.0,256.0,294.0,True,False
1,1,12588270581815072076,RSA-2048,0.01527347695082426,0.0011203228496015072,9.042187593877316e-05,11.827851362992078,2.0010566605124502,2482153.0,256.0,294.0,True,False
1,1,305975073861332836,RSA-2048,0.09050138806924224,0.001179383834823966,8.106091991066933e-05,6.43863525101915,2.0319199789861204,2482153.0,256.0,294.0,True,False
1,1,16355254137333575128,RSA-2048,0.06926579214632511,0.001054197084158659,7.693702355027199e-05,6.534810998942703,2.0943100976336533,2482153.0,256.0,294.0,True,False
1,2,14582659883753992336,RSA-2048,0.049338971031829715,0.0019322510343044996,7.990002632141113e-05,11.179635902866721,1.8201162351924143,2482153.0,256.0,294.0,True,False
1,2,4886582799397288204,RSA-2048,0.10664354194886982,0.0022965199314057827,8.075288496911526e-05,11.112300619017333,1.825496628785589,2482153.0,256.0,294.0,True,False
1,2,4313238851001899870,RSA-2048,0.017866382841020823,0.0014680421445518732,7.77258537709713e-05,11.387588899815455,1.8103635242790173,2482153.0,256.0,294.0,True,False
1,2,11257305765456837601,RSA-2048,0.03267953102476895,0.0022414280101656914,7.805903442203999e-05,11.418872755020857,1.8048780275757905,2482153.0,256.0,294.0,True,False
1,2,12152521555500647873,RSA-2048,0.05072963400743902,0.0011488141026347876,8.03549773991108e-05,10.963635877007619,1.8545617882613163,2482153.0,256.0,294.0,True,False
1,2,16967508518250592161,RSA-2048,0.08669218607246876,0.002255385974422097,7.861596532166004e-05,11.084788555977866,1.8185983751989474,2482153.0,256.0,294.0,True,False
1,2,7170234903859030457,RSA-2048,0.07651708088815212,0.0019707540050148964,8.370215073227882e-05,11.131959984079003,1.8262248289812901,2482153.0,256.0,294.0,True,False
1,2,12588270581815072076,RSA-2048,0.05681878118775785,0.001458452083170414,8.144904859364033e-05,11.132459418149665,1.8232474372645093,2482153.0,256.0,294.0,True,False
1,2,16355254137333575128,RSA-2048,0.01964886812493205,0.0010447651147842407,7.99880363047123e-05,6.304665966890752,1.808953783314699,2482153.0,256.0,294.0,True,False
1,2,305975073861332836,RSA-2048,0.025132426992058754,0.0010231088381260633,8.05240124464035e-05,6.322264011949301,1.7681659482846594,2482153.0,256.0,294.0,True,False
1,3,11257305765456837601,RSA-2048,0.07496370910666883,0.0021837728563696146,8.532591164112091e-05,11.466474410844967,1.6555675799679603,2482153.0,256.0,294.0,True,False
1,3,4313238851001899870,RSA-2048,0.026338123017922044,0.0011347520630806684,8.239177986979485e-05,11.901408639037982,1.6369544146167245,2482153.0,256.0,294.0,True,False
1,3,14582659883753992336,RSA-2048,0.0812378388363868,0.001083119073882699,0.00014544185250997543,11.814046401064843,1.640734501705048,2482153.0,256.0,294.0,True,False
1,3,4886582799397288204,RSA-2048,0.13451304310001433,0.0011088848114013672,8.373311720788479e-05,11.868357653031126,1.6489354865566181,2482153.0,256.0,294.0,True,False
1,3,7170234903859030457,RSA-2048,0.13447664491832256,0.002200462855398655,0.00012317090295255184,11.02569703408517,1.6693949691808907,2482153.0,256.0,294.0,True,False
1,3,16967508518250592161,RSA-2048,0.028869181871414185,0.001261383993551135,8.400902152061462e-05,10.954889676067978,1.6517697162688918,2482153.0,256.0,294.0,True,False
1,3,12152521555500647873,RSA-2048,0.0833719540387392,0.0011079080868512392,8.304696530103683e-05,11.0424752200488,1.6882025162885144,2482153.0,256.0,294.0,True,False
1,3,12588270581815072076,RSA-2048,0.03487705602310598,0.0012016319669783115,8.382601663470268e-05,11.04073194717057,1.6662597808108968,2482153.0,256.0,294.0,True,False
1,3,305975073861332836,RSA-2048,0.11492082593031228,0.001206651097163558,0.00013290578499436378,6.28722799802199,1.6151636360557216,2482153.0,256.0,294.0,True,False
1,3,16355254137333575128,RSA-2048,0.05859440518543124,0.0011088401079177856,0.0001341588795185089,6.404235688969493,1.6578429261590266,2482153.0,256.0,294.0,True,False
1,4,4886582799397288204,RSA-2048,0.1471492808777839,0.0023489089217036963,8.211587555706501e-05,10.934195462847129,1.5375787627165485,2482153.0,256.0,294.0,True,False
1,4,4313238851001899870,RSA-2048,0.03305515996180475,0.002114326925948262,8.187699131667614e-05,11.155088235158473,1.53115898636496,2482153.0,256.0,294.0,True,False
1,4,11257305765456837601,RSA-2048,0.026140072150155902,0.0010557451751083136,8.033704943954945e-05,11.265486639924347,1.5443193798611878,2482153.0,256.0,294.0,True,False
1,4,14582659883753992336,RSA-2048,0.17558151297271252,0.0011201731394976377,7.822783663868904e-05,11.320991661865264,1.5574482432596244,2482153.0,256.0,294.0,True,False
1,4,12152521555500647873,RSA-2048,0.032563593005761504,0.0012153650168329477,8.064694702625275e-05,10.827397753950208,1.5520520149522525,2482153.0,256.0,294.0,True,False
1,4,16967508518250592161,RSA-2048,0.03538918308913708,0.0013556811027228832,7.939687930047512e-05,10.985186249017715,1.506876492955882,2482153.0,256.0,294.0,True,False
1,4,7170234903859030457,RSA-2048,0.11797751090489328,0.0021844960283488035,8.348096162080765e-05,11.15917290886864,1.5918148877514395,2482153.0,256.0,294.0,True,False
