run,round,node_id,scheme,keygen_time,sign_time,verify_time,train_time,train_loss,payload_size,sig_size,pubkey_size,verified
1,1,14982208121233620099,ML-DSA-87,0.00389838800765574,0.0005629619117826223,0.00014937692321836948,21.464609349961393,2.1668009929382763,2482165.0,4627.0,2592.0,True
1,1,7844953051173940781,ML-DSA-87,0.0014306410448625684,0.0003580650081858039,0.00010271405335515738,21.944320690003224,2.1498625065191104,2482164.0,4627.0,2592.0,True
1,1,11828195691536965053,ML-DSA-87,0.0011322048958390951,0.00048662698827683926,0.00018701504450291395,21.84002707200125,2.1824891643402293,2482165.0,4627.0,2592.0,True
1,1,757889552538968632,ML-DSA-87,0.0010345590999349952,0.00047467800322920084,0.00012034398969262838,22.14429060788825,2.158974506603643,2482163.0,4627.0,2592.0,True
1,1,14101910721475955524,ML-DSA-87,0.00023104401770979166,0.00024365202989429235,0.000106305000372231,10.693377727060579,2.2167640836855855,2482165.0,4627.0,2592.0,True
1,2,11828195691536965053,ML-DSA-87,0.0002448520390316844,0.0002988979686051607,0.0001272300723940134,21.992701507988386,2.188489937934632,2482165.0,4627.0,2592.0,True
1,2,14982208121233620099,ML-DSA-87,0.00035406392998993397,0.0001869660336524248,0.0002479699905961752,22.04027210501954,2.3100626773346726,2482165.0,4627.0,2592.0,True
1,2,7844953051173940781,ML-DSA-87,0.0001970459707081318,0.0003026400227099657,0.00010521197691559792,22.281200012075715,2.141638571842791,2482164.0,4627.0,2592.0,True
1,2,757889552538968632,ML-DSA-87,0.00021677801851183176,0.00022239505778998137,0.00011804001405835152,22.303067198954523,2.134672311548227,2482163.0,4627.0,2592.0,True
1,2,14101910721475955524,ML-DSA-87,0.00020195299293845892,0.00018727104179561138,0.00010669499170035124,10.652918940060772,2.3117278490584496,2482165.0,4627.0,2592.0,True
1,3,11828195691536965053,ML-DSA-87,0.00029427208937704563,0.0003026659833267331,0.00011912803165614605,21.89046815794427,2.0180226332082536,2482165.0,4627.0,2592.0,True
1,3,757889552538968632,ML-DSA-87,0.0003849039785563946,0.0005100220441818237,0.0001329879742115736,22.306649661040865,1.9620165554479287,2482163.0,4627.0,2592.0,True
1,3,7844953051173940781,ML-DSA-87,0.0002780139911919832,0.0002265630755573511,0.00010883493814617395,22.415020257001743,1.945654730065562,2482164.0,4627.0,2592.0,True
1,3,14982208121233620099,ML-DSA-87,0.0002619050210341811,0.0002281289780512452,0.00010335608385503292,22.619807451963425,1.9954242523485861,2482165.0,4627.0,2592.0,True
