run,round,node_id,scheme,keygen_time,sign_time,verify_time,train_time,train_loss,payload_size,sig_size,pubkey_size,verified
1,1,1861208889993336838,ECDSA-256,0.009184582973830402,0.0009260689839720726,0.0009155469015240669,21.70445540000219,2.268528135058979,2482164.0,71.0,91.0,True
1,1,17271560587770440207,ECDSA-256,0.003832894959487021,0.0006165200611576438,0.00034704594872891903,21.995447887922637,2.1656392595638483,2482165.0,72.0,91.0,True
1,1,11882930015523371446,ECDSA-256,0.0038670230424031615,0.0006490860832855105,0.0002431019674986601,21.81558909197338,2.082464336206357,2482165.0,71.0,91.0,True
1,1,17599409067816025401,ECDSA-256,0.0033892819192260504,0.0005831969901919365,0.0002471799962222576,21.96724444802385,2.1299485752757747,2482165.0,71.0,91.0,True
1,1,4849304823404942679,ECDSA-256,0.00012306508142501116,0.00018803798593580723,0.00018735206685960293,10.62163068400696,2.263110063327387,2482164.0,70.0,91.0,True
1,2,17599409067816025401,ECDSA-256,0.00020747806411236525,0.0003011769149452448,0.0002672310220077634,21.475098037044518,2.309971296749176,2482165.0,71.0,91.0,True
1,2,1861208889993336838,ECDSA-256,0.00022969802375882864,0.0002332769799977541,0.0002119499258697033,21.436538856010884,2.310594212132902,2482164.0,71.0,91.0,True
1,2,11882930015523371446,ECDSA-256,0.00013182801194489002,0.00019376492127776146,0.0001845529768615961,21.47974476008676,2.3103239330620813,2482165.0,71.0,91.0,True
1,2,17271560587770440207,ECDSA-256,0.0001665250165387988,0.0001626000739634037,0.00022342999000102282,21.582303256029263,2.309486466093947,2482165.0,71.0,91.0,True
1,2,4849304823404942679,ECDSA-256,0.0001260989811271429,0.00014321401249617338,0.00017390307039022446,10.622723725042306,2.311448003537358,2482164.0,72.0,91.0,True
1,3,11882930015523371446,ECDSA-256,0.00017264497000724077,0.00018754997290670872,0.00020102900452911854,21.274231465067714,2.30967532026882,2482165.0,72.0,91.0,True
1,3,17599409067816025401,ECDSA-256,0.00031276303343474865,0.0001707200426608324,0.0001813550479710102,21.339976817951538,2.3096334896148583,2482165.0,71.0,91.0,True
1,3,1861208889993336838,ECDSA-256,0.00022000400349497795,0.00021966302301734686,0.00017680192831903696,21.343566283001564,2.3098224192000805,2482164.0,70.0,91.0,True
1,3,17271560587770440207,ECDSA-256,0.0001208700705319643,0.00016359693836420774,0.000212418963201344,21.494789899908938,2.3094110991627264,2482165.0,72.0,91.0,True
1,3,4849304823404942679,ECDSA-256,0.00012622005306184292,0.00015478103887289762,0.0002413740148767829,10.436056478065439,2.3108165652607195,2482164.0,72.0,91.0,True
1,4,17599409067816025401,ECDSA-256,0.00017557293176651,0.00019858800806105137,0.00018326099961996078,21.793644041055813,2.3096334873296964,2482165.0,71.0,91.0,True
1,4,11882930015523371446,ECDSA-256,0.00015708908904343843,0.00021949794609099627,0.00035676907282322645,21.872067650896497,2.3096753278860267,2482165.0,70.0,91.0,True
1,4,1861208889993336838,ECDSA-256,0.00016334292013198137,0.00016549299471080303,0.00018960796296596527,21.991111973999068,2.3098224161531977,2482164.0,72.0,91.0,True
1,4,17271560587770440207,ECDSA-256,0.0001953210448846221,0.00018670200370252132,0.0002534879604354501,21.95827114605345,2.309411097639285,2482165.0,71.0,91.0,True
1,4,4849304823404942679,ECDSA-256,0.0001226810272783041,0.00014658202417194843,0.00024971202947199345,10.462928435998037,2.3108165606903954,2482164.0,70.0,91.0,True
1,5,17599409067816025401,ECDSA-256,0.00016092194709926844,0.00036222790367901325,0.00030107900965958834,21.034643410006538,2.3096334865679755,2482165.0,71.0,91.0,True
1,5,17271560587770440207,ECDSA-256,0.00017266999930143356,0.0002544450107961893,0.0002460359828546643,21.345775332069024,2.3094110984010054,2482165.0,70.0,91.0,True
1,5,1861208889993336838,ECDSA-256,0.00013454898726195097,0.0002919730031862855,0.00019145291298627853,21.39332712290343,2.3098224192000805,2482164.0,71.0,91.0,True
1,5,11882930015523371446,ECDSA-256,0.00012381002306938171,0.00016218703240156174,0.000271796016022563,21.681443128036335,2.3096753240774235,2482165.0,72.0,91.0,True
1,5,4849304823404942679,ECDSA-256,0.00012635602615773678,0.0002115509705618024,0.00021373794879764318,10.330475845956244,2.3108165576435127,2482164.0,72.0,91.0,True
1,6,1861208889993336838,ECDSA-256,0.00019274000078439713,0.00024671200662851334,0.00021846697200089693,21.29439302603714,2.3098224222469637,2482164.0,70.0,91.0,True
1,6,17599409067816025401,ECDSA-256,0.0002656400902196765,0.00017717096488922834,0.00018187204841524363,21.38346649101004,2.309633494185183,2482165.0,70.0,91.0,True
1,6,11882930015523371446,ECDSA-256,0.00020072294864803553,0.00018764694686979055,0.00017641903832554817,21.485745524056256,2.3096753286477476,2482165.0,71.0,91.0,True
1,6,17271560587770440207,ECDSA-256,0.0001623330172151327,0.00016314501408487558,0.00017595698591321707,21.527502578916028,2.3094111121119782,2482165.0,71.0,91.0,True
1,6,4849304823404942679,ECDSA-256,0.00012000196147710085,0.00015183701179921627,0.0001741440501064062,10.464505568961613,2.3108165606903954,2482164.0,71.0,91.0,True
1,7,17599409067816025401,ECDSA-256,0.00017330399714410305,0.00024298508651554585,0.00017690099775791168,21.82827288506087,2.3096334911382996,2482165.0,71.0,91.0,True
1,7,1861208889993336838,ECDSA-256,0.00014413695316761732,0.0002822799142450094,0.00017586699686944485,21.909806825919077,2.3098224199618014,2482164.0,72.0,91.0,True
1,7,17271560587770440207,ECDSA-256,0.0001251070061698556,0.00018253002781420946,0.0001776829594746232,21.97163817996625,2.3094110991627264,2482165.0,71.0,91.0,True
