run,round,node_id,scheme,keygen_time,sign_time,verify_time,train_time,train_loss,payload_size,sig_size,pubkey_size,verified
1,1,13639717002839879987,no_signature,0.0,0.0,0.0,21.724903395981528,2.2993007886904877,0.0,0.0,0.0,True
1,1,15874677889789424619,no_signature,0.0,0.0,0.0,21.837861665990204,2.274263329018419,0.0,0.0,0.0,True
1,1,8687429005174355783,no_signature,0.0,0.0,0.0,21.825772820971906,nan,0.0,0.0,0.0,True
1,1,846906171529753196,no_signature,0.0,0.0,0.0,21.859831087989733,2.102323903824194,0.0,0.0,0.0,True
1,1,4553097860890234428,no_signature,0.0,0.0,0.0,10.650442410027608,2.1368208914138256,0.0,0.0,0.0,True
1,2,13639717002839879987,no_signature,0.0,0.0,0.0,22.34474421106279,nan,0.0,0.0,0.0,True
1,2,15874677889789424619,no_signature,0.0,0.0,0.0,22.26791828800924,nan,0.0,0.0,0.0,True
1,2,8687429005174355783,no_signature,0.0,0.0,0.0,22.463271181914024,nan,0.0,0.0,0.0,True
1,2,846906171529753196,no_signature,0.0,0.0,0.0,22.488683500909247,nan,0.0,0.0,0.0,True
1,2,4553097860890234428,no_signature,0.0,0.0,0.0,10.474557473091409,nan,0.0,0.0,0.0,True
1,3,8687429005174355783,no_signature,0.0,0.0,0.0,22.018140311003663,nan,0.0,0.0,0.0,True
1,3,846906171529753196,no_signature,0.0,0.0,0.0,22.03992111806292,nan,0.0,0.0,0.0,True
1,3,15874677889789424619,no_signature,0.0,0.0,0.0,22.26878379296977,nan,0.0,0.0,0.0,True
1,3,13639717002839879987,no_signature,0.0,0.0,0.0,22.295676422072574,nan,0.0,0.0,0.0,True
1,3,4553097860890234428,no_signature,0.0,0.0,0.0,10.478856810019352,nan,0.0,0.0,0.0,True
1,4,846906171529753196,no_signature,0.0,0.0,0.0,21.47884020197671,nan,0.0,0.0,0.0,True
1,4,13639717002839879987,no_signature,0.0,0.0,0.0,21.560144689981826,nan,0.0,0.0,0.0,True
1,4,15874677889789424619,no_signature,0.0,0.0,0.0,21.770712801953778,nan,0.0,0.0,0.0,True
1,4,8687429005174355783,no_signature,0.0,0.0,0.0,21.735018951934762,nan,0.0,0.0,0.0,True
1,4,4553097860890234428,no_signature,0.0,0.0,0.0,10.896488509024493,nan,0.0,0.0,0.0,True
1,5,13639717002839879987,no_signature,0.0,0.0,0.0,22.111676799017005,nan,0.0,0.0,0.0,True
1,5,8687429005174355783,no_signature,0.0,0.0,0.0,22.354393837042153,nan,0.0,0.0,0.0,True
