run,round,reference_scheme,scheme,abs_diff
4,13,no_signature,ECDSA-256,0.0050000000000000044
4,14,no_signature,ECDSA-256,0.005300000000000082
4,15,no_signature,ECDSA-256,0.006000000000000005
4,16,no_signature,ECDSA-256,0.0009000000000000119
4,17,no_signature,ECDSA-256,0.0031999999999999806
4,18,no_signature,ECDSA-256,0.0032999999999999696
4,19,no_signature,ECDSA-256,0.0025999999999999357
4,20,no_signature,ECDSA-256,0.010099999999999998
4,21,no_signature,ECDSA-256,0.008000000000000007
4,22,no_signature,ECDSA-256,0.010499999999999954
4,23,no_signature,ECDSA-256,0.0026000000000000467
4,24,no_signature,ECDSA-256,0.011900000000000022
4,25,no_signature,ECDSA-256,0.006099999999999994
4,26,no_signature,ECDSA-256,0.007500000000000062
4,27,no_signature,ECDSA-256,0.0038000000000000256
4,28,no_signature,ECDSA-256,0.0019000000000000128
4,29,no_signature,ECDSA-256,0.014599999999999946
4,30,no_signature,ECDSA-256,0.00029999999999996696
5,0,no_signature,ECDSA-256,0.0
5,1,no_signature,ECDSA-256,0.0
5,2,no_signature,ECDSA-256,0.009200000000000041
5,3,no_signature,ECDSA-256,0.009400000000000075
5,4,no_signature,ECDSA-256,0.005400000000000071
5,5,no_signature,ECDSA-256,0.00990000000000002
5,6,no_signature,ECDSA-256,0.0011999999999999789
5,7,no_signature,ECDSA-256,0.007099999999999995
5,8,no_signature,ECDSA-256,0.00649999999999995
5,9,no_signature,ECDSA-256,0.0030999999999999917
5,10,no_signature,ECDSA-256,0.000300000000000078
5,11,no_signature,ECDSA-256,0.0016999999999999238
5,12,no_signature,ECDSA-256,0.0020000000000000018
5,13,no_signature,ECDSA-256,0.0032000000000000917
5,14,no_signature,ECDSA-256,0.006399999999999961
5,15,no_signature,ECDSA-256,0.010299999999999976
5,16,no_signature,ECDSA-256,0.008000000000000007
5,17,no_signature,ECDSA-256,0.006900000000000017
5,18,no_signature,ECDSA-256,0.013499999999999956
5,19,no_signature,ECDSA-256,0.0049000000000000155
5,20,no_signature,ECDSA-256,0.0011999999999999789
5,21,no_signature,ECDSA-256,0.005800000000000027
5,22,no_signature,ECDSA-256,0.015600000000000058
5,23,no_signature,ECDSA-256,0.0008000000000000229
5,24,no_signature,ECDSA-256,0.010499999999999954
5,25,no_signature,ECDSA-256,0.00759999999999994
5,26,no_signature,ECDSA-256,0.006399999999999961
5,27,no_signature,ECDSA-256,0.0025000000000000577
5,28,no_signature,ECDSA-256,0.0007000000000000339
5,29,no_signature,ECDSA-256,0.0009000000000000119
5,30,no_signature,ECDSA-256,0.005900000000000016
1,0,no_signature,Falcon-padded-512,0.0
1,1,no_signature,Falcon-padded-512,0.0
1,2,no_signature,Falcon-padded-512,0.0
1,3,no_signature,Falcon-padded-512,0.005099999999999993
1,4,no_signature,Falcon-padded-512,0.007500000000000062
1,5,no_signature,Falcon-padded-512,0.0045000000000000595
1,6,no_signature,Falcon-padded-512,0.0010000000000000009
1,7,no_signature,Falcon-padded-512,0.006099999999999994
1,8,no_signature,Falcon-padded-512,0.0042999999999999705
1,9,no_signature,Falcon-padded-512,0.0046999999999999265
1,10,no_signature,Falcon-padded-512,0.010000000000000009
1,11,no_signature,Falcon-padded-512,0.0010999999999999899
1,12,no_signature,Falcon-padded-512,0.0016000000000000458
1,13,no_signature,Falcon-padded-512,9.999999999998899e-05
1,14,no_signature,Falcon-padded-512,0.005600000000000049
1,15,no_signature,Falcon-padded-512,0.0007999999999999119
1,16,no_signature,Falcon-padded-512,0.0030000000000000027
1,17,no_signature,Falcon-padded-512,0.0030000000000000027
1,18,no_signature,Falcon-padded-512,0.006099999999999994
1,19,no_signature,Falcon-padded-512,0.0035000000000000586
1,20,no_signature,Falcon-padded-512,0.0030999999999999917
1,21,no_signature,Falcon-padded-512,0.005499999999999949
1,22,no_signature,Falcon-padded-512,0.0029000000000000137
1,23,no_signature,Falcon-padded-512,0.0005999999999999339
1,24,no_signature,Falcon-padded-512,0.0036000000000000476
1,25,no_signature,Falcon-padded-512,0.005699999999999927
1,26,no_signature,Falcon-padded-512,0.005199999999999982
1,27,no_signature,Falcon-padded-512,0.00010000000000010001
1,28,no_signature,Falcon-padded-512,0.005900000000000016
1,29,no_signature,Falcon-padded-512,0.00029999999999996696
1,30,no_signature,Falcon-padded-512,0.006099999999999994
2,0,no_signature,Falcon-padded-512,0.0
2,1,no_signature,Falcon-padded-512,0.0
2,2,no_signature,Falcon-padded-512,0.02629999999999999
2,3,no_signature,Falcon-padded-512,0.0010000000000000009
2,4,no_signature,Falcon-padded-512,0.014700000000000046
2,5,no_signature,Falcon-padded-512,0.012299999999999978
2,6,no_signature,Falcon-padded-512,0.010200000000000098
2,7,no_signature,Falcon-padded-512,0.008500000000000063
2,8,no_signature,Falcon-padded-512,0.00660000000000005
2,9,no_signature,Falcon-padded-512,0.008399999999999963
2,10,no_signature,Falcon-padded-512,0.009700000000000042
2,11,no_signature,Falcon-padded-512,0.005199999999999982
2,12,no_signature,Falcon-padded-512,0.0010999999999999899
2,13,no_signature,Falcon-padded-512,0.0030999999999999917
2,14,no_signature,Falcon-padded-512,0.0036000000000000476
2,15,no_signature,Falcon-padded-512,0.0038000000000000256
2,16,no_signature,Falcon-padded-512,0.00019999999999997797
2,17,no_signature,Falcon-padded-512,0.008900000000000019
2,18,no_signature,Falcon-padded-512,0.007000000000000006
2,19,no_signature,Falcon-padded-512,0.009500000000000064
2,20,no_signature,Falcon-padded-512,0.0020999999999999908
2,21,no_signature,Falcon-padded-512,0.0043999999999999595
2,22,no_signature,Falcon-padded-512,0.006000000000000005
2,23,no_signature,Falcon-padded-512,0.0009000000000000119
2,24,no_signature,Falcon-padded-512,0.0046999999999999265
2,25,no_signature,Falcon-padded-512,0.0024000000000000687
2,26,no_signature,Falcon-padded-512,0.007199999999999984
2,27,no_signature,Falcon-padded-512,0.006700000000000039
2,28,no_signature,Falcon-padded-512,0.011099999999999999
2,29,no_signature,Falcon-padded-512,0.0014999999999999458
2,30,no_signature,Falcon-padded-512,0.0013999999999999568
3,0,no_signature,Falcon-padded-512,0.0
3,1,no_signature,Falcon-padded-512,0.0
3,2,no_signature,Falcon-padded-512,0.018000000000000016
3,3,no_signature,Falcon-padded-512,0.012399999999999967
3,4,no_signature,Falcon-padded-512,0.005699999999999927
3,5,no_signature,Falcon-padded-512,0.0015000000000000568
3,6,no_signature,Falcon-padded-512,0.0043999999999999595
3,7,no_signature,Falcon-padded-512,0.009099999999999997
3,8,no_signature,Falcon-padded-512,0.0028000000000000247
3,9,no_signature,Falcon-padded-512,0.00039999999999995595
3,10,no_signature,Falcon-padded-512,0.0046999999999999265
3,11,no_signature,Falcon-padded-512,0.0022999999999999687
3,12,no_signature,Falcon-padded-512,0.0007000000000000339
3,13,no_signature,Falcon-padded-512,0.0007999999999999119
3,14,no_signature,Falcon-padded-512,0.0010000000000000009
3,15,no_signature,Falcon-padded-512,0.0008999999999999009
3,16,no_signature,Falcon-padded-512,0.0052000000000000934
3,17,no_signature,Falcon-padded-512,0.00039999999999995595
3,18,no_signature,Falcon-padded-512,0.0030999999999999917
3,19,no_signature,Falcon-padded-512,0.0010000000000000009
3,20,no_signature,Falcon-padded-512,0.0019000000000000128
3,21,no_signature,Falcon-padded-512,0.006900000000000017
3,22,no_signature,Falcon-padded-512,0.0030000000000000027
3,23,no_signature,Falcon-padded-512,0.0035000000000000586
3,24,no_signature,Falcon-padded-512,0.005199999999999982
3,25,no_signature,Falcon-padded-512,0.0032000000000000917
3,26,no_signature,Falcon-padded-512,0.0038999999999999035
3,27,no_signature,Falcon-padded-512,0.0029000000000000137
3,28,no_signature,Falcon-padded-512,0.0021999999999999797
3,29,no_signature,Falcon-padded-512,0.0041999999999999815
3,30,no_signature,Falcon-padded-512,0.0013999999999999568
4,0,no_signature,Falcon-padded-512,0.0
4,1,no_signature,Falcon-padded-512,0.0
4,2,no_signature,Falcon-padded-512,0.016900000000000026
4,3,no_signature,Falcon-padded-512,0.01200000000000001
4,4,no_signature,Falcon-padded-512,0.000300000000000078
4,5,no_signature,Falcon-padded-512,0.0024999999999999467
4,6,no_signature,Falcon-padded-512,0.008099999999999996
4,7,no_signature,Falcon-padded-512,0.007699999999999929
4,8,no_signature,Falcon-padded-512,0.0020999999999999908
4,9,no_signature,Falcon-padded-512,0.0014999999999999458
4,10,no_signature,Falcon-padded-512,0.0045999999999999375
4,11,no_signature,Falcon-padded-512,0.0034000000000000696
4,12,no_signature,Falcon-padded-512,0.007399999999999962
4,13,no_signature,Falcon-padded-512,0.005499999999999949
4,14,no_signature,Falcon-padded-512,0.007900000000000018
4,15,no_signature,Falcon-padded-512,0.005800000000000027
4,16,no_signature,Falcon-padded-512,0.0014999999999999458
4,17,no_signature,Falcon-padded-512,0.0
4,18,no_signature,Falcon-padded-512,0.0027000000000000357
4,19,no_signature,Falcon-padded-512,0.008799999999999919
4,20,no_signature,Falcon-padded-512,0.008499999999999952
4,21,no_signature,Falcon-padded-512,0.006800000000000028
4,22,no_signature,Falcon-padded-512,0.005299999999999971
4,23,no_signature,Falcon-padded-512,0.0036000000000000476
4,24,no_signature,Falcon-padded-512,0.0007000000000000339
4,25,no_signature,Falcon-padded-512,0.005099999999999993
4,26,no_signature,Falcon-padded-512,0.009500000000000064
4,27,no_signature,Falcon-padded-512,0.0039000000000000146
4,28,no_signature,Falcon-padded-512,0.0029000000000000137
4,29,no_signature,Falcon-padded-512,0.012499999999999956
4,30,no_signature,Falcon-padded-512,0.0009000000000000119
5,0,no_signature,Falcon-padded-512,0.0
5,1,no_signature,Falcon-padded-512,0.0
5,2,no_signature,Falcon-padded-512,0.024800000000000044
5,3,no_signature,Falcon-padded-512,0.0006000000000000449
5,4,no_signature,Falcon-padded-512,0.0050000000000000044
5,5,no_signature,Falcon-padded-512,0.016699999999999937
5,6,no_signature,Falcon-padded-512,0.0010000000000000009
5,7,no_signature,Falcon-padded-512,0.006200000000000094
5,8,no_signature,Falcon-padded-512,0.0025999999999999357
5,9,no_signature,Falcon-padded-512,0.011500000000000066
5,10,no_signature,Falcon-padded-512,0.005300000000000082
5,11,no_signature,Falcon-padded-512,0.0034000000000000696
5,12,no_signature,Falcon-padded-512,0.0006000000000000449
5,13,no_signature,Falcon-padded-512,0.0020999999999999908
5,14,no_signature,Falcon-padded-512,0.0050000000000000044
5,15,no_signature,Falcon-padded-512,0.008099999999999996
5,16,no_signature,Falcon-padded-512,0.00880000000000003
5,17,no_signature,Falcon-padded-512,0.010399999999999965
5,18,no_signature,Falcon-padded-512,0.013599999999999945
5,19,no_signature,Falcon-padded-512,0.007499999999999951
5,20,no_signature,Falcon-padded-512,0.0021999999999999797
5,21,no_signature,Falcon-padded-512,0.00040000000000006697
5,22,no_signature,Falcon-padded-512,0.0042000000000000925
5,23,no_signature,Falcon-padded-512,0.0008000000000000229
5,24,no_signature,Falcon-padded-512,0.00029999999999996696
5,25,no_signature,Falcon-padded-512,0.0021999999999999797
5,26,no_signature,Falcon-padded-512,0.000500000000000056
5,27,no_signature,Falcon-padded-512,0.0023999999999999577
5,28,no_signature,Falcon-padded-512,0.0035000000000000586
5,29,no_signature,Falcon-padded-512,0.0011999999999999789
5,30,no_signature,Falcon-padded-512,0.0027000000000000357
1,0,no_signature,ML-DSA-44,0.0
