run,round,reference_scheme,scheme,max_abs_diff
2,5,no_signature,ML-DSA-87,0.0073037016125152565
2,5,no_signature,RSA-2048,0.006073838605667348
2,5,no_signature,SPHINCS+-SHA2-128s-simple,0.011262432835734693
2,6,no_signature,ECDSA-256,0.012950932255949121
2,6,no_signature,Falcon-padded-512,0.0212005611044912
2,6,no_signature,ML-DSA-44,0.01544981204663598
2,6,no_signature,ML-DSA-65,0.027342606847659434
2,6,no_signature,ML-DSA-87,0.020799874497678728
2,6,no_signature,RSA-2048,0.014255052938247692
2,6,no_signature,SPHINCS+-SHA2-128s-simple,0.033558057900815674
2,7,no_signature,ECDSA-256,0.008912001554958193
2,7,no_signature,Falcon-padded-512,0.017484176844453803
2,7,no_signature,ML-DSA-44,0.01686645258729791
2,7,no_signature,ML-DSA-65,0.017582816628221476
2,7,no_signature,ML-DSA-87,0.016383890336314044
2,7,no_signature,RSA-2048,0.007459738003179117
2,7,no_signature,SPHINCS+-SHA2-128s-simple,0.022606012729791125
2,8,no_signature,ECDSA-256,0.007219761419600679
2,8,no_signature,Falcon-padded-512,0.005672966900725052
2,8,no_signature,ML-DSA-44,0.00263389221395538
2,8,no_signature,ML-DSA-65,0.01387885289070323
2,8,no_signature,ML-DSA-87,0.007773129227824027
2,8,no_signature,RSA-2048,0.004293389308947737
2,8,no_signature,SPHINCS+-SHA2-128s-simple,0.007359700461927021
2,9,no_signature,ECDSA-256,0.008771893696282396
2,9,no_signature,Falcon-padded-512,0.019674928995747853
2,9,no_signature,ML-DSA-44,0.009057617416016184
2,9,no_signature,ML-DSA-65,0.013866231178704336
2,9,no_signature,ML-DSA-87,0.011601814732383864
2,9,no_signature,RSA-2048,0.009550799005709543
2,9,no_signature,SPHINCS+-SHA2-128s-simple,0.010286822867469847
2,10,no_signature,ECDSA-256,0.00835827868967387
2,10,no_signature,Falcon-padded-512,0.012688683435178039
2,10,no_signature,ML-DSA-44,0.005505199725635457
2,10,no_signature,ML-DSA-65,0.017512276768684387
2,10,no_signature,ML-DSA-87,0.009138668069062494
2,10,no_signature,RSA-2048,0.004940013630321594
2,10,no_signature,SPHINCS+-SHA2-128s-simple,0.016177855074976932
2,11,no_signature,ECDSA-256,0.019768891909632824
2,11,no_signature,Falcon-padded-512,0.011879288160001167
2,11,no_signature,ML-DSA-44,0.012767533905589934
2,11,no_signature,ML-DSA-65,0.006528846372049868
2,11,no_signature,ML-DSA-87,0.01478184692966289
2,11,no_signature,RSA-2048,0.008619002497995965
2,11,no_signature,SPHINCS+-SHA2-128s-simple,0.023152598176901296
2,12,no_signature,ECDSA-256,0.011627875149440525
2,12,no_signature,Falcon-padded-512,0.029373853208538803
2,12,no_signature,ML-DSA-44,0.02166927810579833
