run,round,node_id,scheme,keygen_time,client_serialize_time,sign_time,server_serialize_time,verify_time,server_verify_total_time,train_time,train_loss,signed_payload_size,sig_size,pubkey_size,num_examples,sig_valid,has_nan
1,1,1165600184543724055,ECDSA-256,0.01528584404150024,0.003966834978200495,0.01132974901702255,0.0011370329884812236,0.006158536009024829,0.008790677995420992,21.048312557977624,1.869180313695353,2482153.0,71.0,91.0,10000.0,True,False
1,1,7653153282309729736,ECDSA-256,0.00825746200280264,0.003528289031237364,0.010443909035529941,0.0010839480091817677,0.0056081770453602076,0.005673786974512041,21.815801188000478,1.9079048412676436,2482153.0,70.0,91.0,10000.0,True,False
1,1,7357323955918445128,ECDSA-256,0.005996816034894437,0.0025255850050598383,0.012145862041506916,0.0013927910476922989,0.005256649979855865,0.005318975017871708,21.77906678902218,1.9192070861974844,2482153.0,70.0,91.0,10000.0,True,False
1,1,2489417787964702530,ECDSA-256,0.003208237001672387,0.001537283998914063,0.006359254999551922,0.0010717249824665487,0.005354209046345204,0.005426393006928265,21.95322732097702,1.8682018666983413,2482153.0,71.0,91.0,10000.0,True,False
1,1,16603504072207680687,ECDSA-256,0.0001278169802390039,0.0014832509914413095,0.005196121986955404,0.0014403809909708798,0.005209853989072144,0.005276851006783545,10.769834965001792,1.9155706643296506,2482153.0,72.0,91.0,10000.0,True,False
1,2,1165600184543724055,ECDSA-256,0.00022937898756936193,0.003938046982511878,0.00798625301104039,0.001077733002603054,0.005313564033713192,0.005391357000917196,21.614981657010503,1.6749738260579947,2482153.0,72.0,91.0,10000.0,True,False
1,2,7357323955918445128,ECDSA-256,0.000310127972625196,0.003027625964023173,0.009764585003722459,0.00105756102129817,0.00527964299544692,0.0053438140312209725,21.6056057959795,1.6566926846488976,2482153.0,70.0,91.0,10000.0,True,False
1,2,2489417787964702530,ECDSA-256,0.00014132302021607757,0.0015583199565298855,0.005199802981223911,0.0010892710415646434,0.0052101509645581245,0.005276683950796723,22.142541327979416,1.6372794320408148,2482153.0,71.0,91.0,10000.0,True,False
1,2,7653153282309729736,ECDSA-256,0.00016783701721578836,0.0020623959717340767,0.005822882987558842,0.0011196020059287548,0.0052318160305731,0.0052913049585185945,22.099589389981702,1.6633324950647812,2482153.0,71.0,91.0,10000.0,True,False
1,2,16603504072207680687,ECDSA-256,0.0001226399908773601,0.0013730829814448953,0.005170105956494808,0.0010587020078673959,0.005260382022242993,0.005321526958141476,10.716816778003704,1.6661473703079712,2482153.0,71.0,91.0,10000.0,True,False
1,3,1165600184543724055,ECDSA-256,0.0002560010179877281,0.0029160160338506103,0.005949271027930081,0.0011422079987823963,0.005220443999860436,0.005291562003549188,21.480387165036518,1.4476964047160774,2482153.0,72.0,91.0,10000.0,True,False
1,3,7653153282309729736,ECDSA-256,0.00017569400370121002,0.001923609001096338,0.010790080006700009,0.0010596770443953574,0.0052663449896499515,0.0053291229996830225,21.55078643502202,1.4626031228528618,2482153.0,70.0,91.0,10000.0,True,False
1,3,7357323955918445128,ECDSA-256,0.00017074198694899678,0.00213166099274531,0.010887378011830151,0.0011339040356688201,0.005323459976352751,0.005388180026784539,21.697451879037544,1.4631030138689107,2482153.0,71.0,91.0,10000.0,True,False
1,3,2489417787964702530,ECDSA-256,0.00012037099804729223,0.001490804017521441,0.005225883040111512,0.0010660009575076401,0.005248948000371456,0.005312878987751901,21.836192763992585,1.449709384014812,2482153.0,71.0,91.0,10000.0,True,False
1,3,16603504072207680687,ECDSA-256,0.00012381700798869133,0.0015738639631308615,0.005522624007426202,0.0013017149758525193,0.005398883018642664,0.005475156998727471,10.487544190022163,1.4565337176520985,2482153.0,72.0,91.0,10000.0,True,False
1,4,7357323955918445128,ECDSA-256,0.000241338973864913,0.0028501899796538055,0.010308082040864974,0.001152421988081187,0.005329151987098157,0.00539806904271245,21.609394619998056,1.3158658996176795,2482153.0,71.0,91.0,10000.0,True,False
