run,round,node_id,scheme,keygen_time,client_serialize_time,sign_time,server_serialize_time,verify_time,server_verify_total_time,train_time,train_loss,signed_payload_size,sig_size,pubkey_size,num_examples,sig_valid,has_nan
1,1,7721697526231860694,ECDSA-256,0.004712875001132488,0.0030801139655523,0.00655613502021879,0.0011763200163841248,0.006147040985524654,0.008569937024731189,10.944404655019753,2.0277708199373476,2482153.0,71.0,91.0,5000.0,True,False
1,1,7297768044961804584,ECDSA-256,0.00569426896981895,0.0027143459883518517,0.011375655012670904,0.0011437780340202153,0.005258099001366645,0.00532558502163738,11.127823552000336,2.058623083837473,2482153.0,72.0,91.0,5000.0,True,False
1,1,15805713266773599974,ECDSA-256,0.004914876015391201,0.002642447012476623,0.01198602601652965,0.0011038990342058241,0.005317134957294911,0.0053997079958207905,11.309611908975057,1.9586738105032855,2482153.0,71.0,91.0,5000.0,True,False
1,1,9639144587228170566,ECDSA-256,0.003157522005494684,0.0017019389779306948,0.005850914982147515,0.0011193680111318827,0.0052752449992112815,0.005339927040040493,11.139824629004579,2.0093023594777297,2482153.0,70.0,91.0,5000.0,True,False
1,1,18397482789045127010,ECDSA-256,0.00016905798111110926,0.00365163799142465,0.01130778098013252,0.0011053640046156943,0.005290321016218513,0.005371042003389448,10.803257393999957,2.092803584542244,2482153.0,71.0,91.0,5000.0,True,False
1,1,6260118519597230199,ECDSA-256,0.0001861659693531692,0.0023033469915390015,0.011058609990868717,0.0011621099547483027,0.0053027799585834146,0.005367762001696974,11.185294786002487,2.069265321561485,2482153.0,72.0,91.0,5000.0,True,False
1,1,9348073487254520080,ECDSA-256,0.00020107103046029806,0.002263090980704874,0.005786119028925896,0.0010855100117623806,0.005242609011474997,0.005355502013117075,11.072797836968675,2.123507851248334,2482153.0,71.0,91.0,5000.0,True,False
1,1,2682163768200817373,ECDSA-256,0.00012540898751467466,0.0016320570139214396,0.005399496003519744,0.001210598973557353,0.005349922983441502,0.005424058996140957,11.117726889962796,2.0010566605124502,2482153.0,71.0,91.0,5000.0,True,False
1,1,8699189630008181446,ECDSA-256,0.00018715800251811743,0.002912528987508267,0.0058518340229056776,0.0011727350065484643,0.005292679998092353,0.005358082999009639,6.229362988960929,2.0319199789861204,2482153.0,72.0,91.0,5000.0,True,False
1,1,4668539231074050292,ECDSA-256,0.00012214999878779054,0.0013377530267462134,0.005283778999000788,0.0011160270078107715,0.005337791983038187,0.005401960981544107,6.155027500994038,2.0943100976336533,2482153.0,70.0,91.0,5000.0,True,False
1,2,9639144587228170566,ECDSA-256,0.00016210699686780572,0.0015664329985156655,0.01033960102358833,0.0011736259912140667,0.0052918639848940074,0.005363143980503082,10.738984511001036,1.8372668703650212,2482153.0,72.0,91.0,5000.0,True,False
1,2,7721697526231860694,ECDSA-256,0.00019580201478675008,0.002342989027965814,0.010699514008592814,0.001161871012300253,0.00534666096791625,0.005422805028501898,10.88448463799432,1.7989978547308856,2482153.0,71.0,91.0,5000.0,True,False
1,2,7297768044961804584,ECDSA-256,0.00022191798780113459,0.002039597020484507,0.011564603017177433,0.0010618729866109788,0.005354187043849379,0.005417282984126359,10.955199351999909,1.8124290347858598,2482153.0,71.0,91.0,5000.0,True,False
1,2,15805713266773599974,ECDSA-256,0.00020283000776544213,0.002137912029866129,0.01025751099223271,0.001413271005731076,0.005415349965915084,0.005482563050463796,11.064952885033563,1.8206066052625134,2482153.0,70.0,91.0,5000.0,True,False
1,2,18397482789045127010,ECDSA-256,0.00035958102671429515,0.002007271978072822,0.011039951990824193,0.0010726650361903012,0.005469098978210241,0.005534082010854036,11.141407585004345,1.8465143206772532,2482153.0,70.0,91.0,5000.0,True,False
1,2,9348073487254520080,ECDSA-256,0.00019245099974796176,0.0020645090262405574,0.010519653966184705,0.0014422140084207058,0.005278269003611058,0.0053427680395543575,10.946874128014315,1.8551009126529572,2482153.0,70.0,91.0,5000.0,True,False
1,2,6260118519597230199,ECDSA-256,0.0002140949945896864,0.002018009021412581,0.005925195990130305,0.0011012909817509353,0.0054320989875122905,0.005496415018569678,11.207694349985104,1.8206787511801263,2482153.0,71.0,91.0,5000.0,True,False
1,2,2682163768200817373,ECDSA-256,0.00018671696307137609,0.0026545299915596843,0.010271909006405622,0.0014506849693134427,0.005264892999548465,0.005337424052413553,10.994848166010343,1.82647555193324,2482153.0,72.0,91.0,5000.0,True,False
1,2,4668539231074050292,ECDSA-256,0.0001213930081576109,0.0013710189959965646,0.005253519979305565,0.0010681760031729937,0.005272319016512483,0.005335541965905577,6.201245762000326,1.808366154409518,2482153.0,71.0,91.0,5000.0,True,False
1,2,8699189630008181446,ECDSA-256,0.00012126303045079112,0.0014071330078877509,0.005782185005955398,0.0013864789507351816,0.005368306010495871,0.0054338290356099606,6.212242967041675,1.7818082684923888,2482153.0,71.0,91.0,5000.0,True,False
1,3,9639144587228170566,ECDSA-256,0.00017482100520282984,0.0033967919880524278,0.01144808204844594,0.0011273479904048145,0.005253247974906117,0.005323708988726139,10.90395011601504,1.6597413014454447,2482153.0,71.0,91.0,5000.0,True,False
1,3,7721697526231860694,ECDSA-256,0.00018130900571122766,0.0016716340323910117,0.010455158015247434,0.001141842978540808,0.00532056501833722,0.005386971984989941,10.934799497015774,1.6694506991441083,2482153.0,71.0,91.0,5000.0,True,False
1,3,7297768044961804584,ECDSA-256,0.00012471096124500036,0.002300403022672981,0.005437318002805114,0.0011768359690904617,0.005185107991565019,0.005253994022496045,11.032523831003346,1.6631643195061168,2482153.0,72.0,91.0,5000.0,True,False
1,3,15805713266773599974,ECDSA-256,0.00013040099292993546,0.0018336650100536644,0.006450421002227813,0.0011600670404732227,0.005228115012869239,0.0052955340361222625,10.991162330959924,1.6493741175171677,2482153.0,71.0,91.0,5000.0,True,False
1,3,18397482789045127010,ECDSA-256,0.00016287702601402998,0.002400872006546706,0.010693295043893158,0.001231711998116225,0.0052934010163880885,0.0053619249956682324,10.869746676005889,1.6779536289773929,2482153.0,71.0,91.0,5000.0,True,False
1,3,6260118519597230199,ECDSA-256,0.00018840603297576308,0.002135247050318867,0.006032716017216444,0.0011143109877593815,0.005524299980606884,0.0055891150259412825,11.004750570980832,1.6300750181173822,2482153.0,72.0,91.0,5000.0,True,False
1,3,9348073487254520080,ECDSA-256,0.0001706050243228674,0.0022516919998452067,0.01017989800311625,0.0011932600173167884,0.00534349400550127,0.005408827972132713,10.97447071998613,1.6683190035971867,2482153.0,70.0,91.0,5000.0,True,False
1,3,2682163768200817373,ECDSA-256,0.00015911704394966364,0.0020419489592313766,0.0054029509774409235,0.001112519996240735,0.005280381999909878,0.005344790988601744,11.033997040009126,1.6625560848576248,2482153.0,70.0,91.0,5000.0,True,False
1,3,8699189630008181446,ECDSA-256,0.00014354201266542077,0.0015482450253330171,0.005845526000484824,0.0011038749944418669,0.005263704981189221,0.005329546984285116,6.19955298199784,1.6044496464881168,2482153.0,72.0,91.0,5000.0,True,False
1,3,4668539231074050292,ECDSA-256,0.00013851700350642204,0.0013540199724957347,0.005227870016824454,0.0011499840184114873,0.005229586968198419,0.005296219023875892,6.231834528967738,1.6550807854172531,2482153.0,71.0,91.0,5000.0,True,False
1,4,9639144587228170566,ECDSA-256,0.0002812549937516451,0.003755588026251644,0.010431744973175228,0.0011394450557418168,0.005287732987198979,0.005357466987334192,10.927189538022503,1.535538481299285,2482153.0,71.0,91.0,5000.0,True,False
1,4,7721697526231860694,ECDSA-256,0.00015966600039973855,0.0018574330024421215,0.010406390007119626,0.001120141998399049,0.0051899190293625,0.005255493975710124,10.909902380022686,1.556355779338035,2482153.0,72.0,91.0,5000.0,True,False
1,4,7297768044961804584,ECDSA-256,0.00021657999604940414,0.0016870630206540227,0.005803981970530003,0.0010844600037671626,0.005312647030223161,0.005374416999984533,11.195750242040958,1.540141777627787,2482153.0,71.0,91.0,5000.0,True,False
1,4,15805713266773599974,ECDSA-256,0.00016414199490100145,0.0020910970051772892,0.010412394010927528,0.0011550610070116818,0.005190804018639028,0.005255124007817358,11.154865913034882,1.5234017820115302,2482153.0,70.0,91.0,5000.0,True,False
