run,round,node_id,scheme,keygen_time,client_serialize_time,sign_time,server_serialize_time,verify_time,server_verify_total_time,train_time,train_loss,signed_payload_size,sig_size,pubkey_size,num_examples,sig_valid,has_nan
1,1,95896945304770373,ML-DSA-87,0.0016472790157422423,0.0031873020343482494,0.007239789003506303,0.0011822640080936253,0.006489805004093796,0.006629617011640221,10.943025724962354,2.0277708199373476,2482153.0,4627.0,2592.0,5000.0,True,False
1,1,887102986137357829,ML-DSA-87,0.0015642889775335789,0.003914723987691104,0.009110042999964207,0.0011588259949348867,0.006206174031831324,0.006257748987991363,11.039245945983566,2.058623083837473,2482153.0,4627.0,2592.0,5000.0,True,False
1,1,12155796698768473593,ML-DSA-87,0.0015669489512220025,0.0018822560086846352,0.008914354955777526,0.0011488579912111163,0.0062737580155953765,0.006334763020277023,11.078655490011442,2.0093023594777297,2482153.0,4627.0,2592.0,5000.0,True,False
1,1,8587647194153834037,ML-DSA-87,0.0015643099904991686,0.002008533978369087,0.008556430984754115,0.0011299879988655448,0.006237729045096785,0.00628794397925958,11.147059711976908,1.9586738105032855,2482153.0,4627.0,2592.0,5000.0,True,False
1,1,11825391778966597905,ML-DSA-87,0.0004193049971945584,0.002597688988316804,0.008335560967680067,0.0012929670047014952,0.00644258304964751,0.006522071023937315,10.854097050963901,2.069265321561485,2482153.0,4627.0,2592.0,5000.0,True,False
1,1,6010618955202990212,ML-DSA-87,0.00023830396821722388,0.001669852004852146,0.007215448014903814,0.0010979490471072495,0.006209615035913885,0.006260215013753623,11.095631025964394,2.092803584542244,2482153.0,4627.0,2592.0,5000.0,True,False
1,1,5245600501624496259,ML-DSA-87,0.0005324850208126009,0.002392199996393174,0.010702040046453476,0.0011414150358177722,0.006276957981754094,0.006326209986582398,10.955194314010441,2.123507851248334,2482153.0,4627.0,2592.0,5000.0,True,False
1,1,5076815355255859763,ML-DSA-87,0.00018938799621537328,0.0017137249815277755,0.0065552550368011,0.00130947504658252,0.006645285990089178,0.006712469970807433,11.084233372006565,2.0010566605124502,2482153.0,4627.0,2592.0,5000.0,True,False
1,1,5708803082447800437,ML-DSA-87,0.00019043497741222382,0.001900631992612034,0.007148484990466386,0.0011172490194439888,0.006418788048904389,0.006465682003181428,6.308158938016277,2.0319199789861204,2482153.0,4627.0,2592.0,5000.0,True,False
1,1,11350466411628142950,ML-DSA-87,0.0001872240100055933,0.0014095440274104476,0.006342406966723502,0.0010700690327212214,0.0062093749875202775,0.006284945993684232,6.2924187169992365,2.0943100976336533,2482153.0,4627.0,2592.0,5000.0,True,False
1,2,8587647194153834037,ML-DSA-87,0.0003284940030425787,0.002516327949706465,0.009554397023748606,0.001129287004005164,0.006295236002188176,0.0063827819540165365,11.041215707024094,1.8094637052268738,2482153.0,4627.0,2592.0,5000.0,True,False
1,2,95896945304770373,ML-DSA-87,0.0004526730044744909,0.002774644992314279,0.007609345018863678,0.001159676001407206,0.006206560006830841,0.006256745022255927,11.122225868981332,1.8126378940169219,2482153.0,4627.0,2592.0,5000.0,True,False
1,2,887102986137357829,ML-DSA-87,0.00025629799347370863,0.0020055699860677123,0.008301460009533912,0.001138920953962952,0.006247992976568639,0.006295564002357423,11.057121671037748,1.8157161443856111,2482153.0,4627.0,2592.0,5000.0,True,False
1,2,12155796698768473593,ML-DSA-87,0.00040458899457007647,0.0021263950038701296,0.008606510993558913,0.0011146300239488482,0.006256969005335122,0.006304848997388035,11.318829145980999,1.824283392566025,2482153.0,4627.0,2592.0,5000.0,True,False
1,2,6010618955202990212,ML-DSA-87,0.0002979469718411565,0.0020942779956385493,0.008798427996225655,0.0011254799901507795,0.006171667017042637,0.006231106002815068,11.048398713988718,1.845215986488731,2482153.0,4627.0,2592.0,5000.0,True,False
1,2,5076815355255859763,ML-DSA-87,0.00023543101269751787,0.002545476017985493,0.008067122020293027,0.001106837997213006,0.006467174971476197,0.0065145379630848765,11.042569096025545,1.8303364705128276,2482153.0,4627.0,2592.0,5000.0,True,False
1,2,11825391778966597905,ML-DSA-87,0.0004761309828609228,0.001965000992640853,0.009372340980917215,0.0013146200217306614,0.006215973000507802,0.0062985989497974515,11.167414873023517,1.8177655312665708,2482153.0,4627.0,2592.0,5000.0,True,False
1,2,5245600501624496259,ML-DSA-87,0.00044583796989172697,0.0018336119828745723,0.008793096989393234,0.0011128080077469349,0.00627127499319613,0.006316860031802207,11.39337208296638,1.8502049590371976,2482153.0,4627.0,2592.0,5000.0,True,False
1,2,5708803082447800437,ML-DSA-87,0.00020454899640753865,0.0016256800154224038,0.007153074024245143,0.0011463100090622902,0.00646146503277123,0.006511160987429321,6.334571276966017,1.7706288547272895,2482153.0,4627.0,2592.0,5000.0,True,False
1,2,11350466411628142950,ML-DSA-87,0.00020843598758801818,0.0014024919946677983,0.006371681985910982,0.001094689010642469,0.006290140969213098,0.006350198993459344,6.3190128420246765,1.8000464006594032,2482153.0,4627.0,2592.0,5000.0,True,False
1,3,12155796698768473593,ML-DSA-87,0.00039777299389243126,0.0023263419861905277,0.007760785985738039,0.0011043300037272274,0.00633955403463915,0.006433731003198773,10.907081609999295,1.6485811669355745,2482153.0,4627.0,2592.0,5000.0,True,False
1,3,95896945304770373,ML-DSA-87,0.0004602450062520802,0.0023525810102000833,0.010334166989196092,0.0013777940184809268,0.0062799250008538365,0.006334487989079207,10.895517446042504,1.6519344285794884,2482153.0,4627.0,2592.0,5000.0,True,False
1,3,887102986137357829,ML-DSA-87,0.0002979660057462752,0.0024623629869893193,0.008402528008446097,0.0010922799701802433,0.006237208028323948,0.0062848509987816215,10.886944954982027,1.6740772245795863,2482153.0,4627.0,2592.0,5000.0,True,False
1,3,8587647194153834037,ML-DSA-87,0.00033192598493769765,0.0022265040315687656,0.00896806997479871,0.0011896109790541232,0.00622340600239113,0.006271225982345641,10.860831317026168,1.6368896444891667,2482153.0,4627.0,2592.0,5000.0,True,False
1,3,11825391778966597905,ML-DSA-87,0.00030971202068030834,0.003268569998908788,0.009453797014430165,0.0013680019765160978,0.006240145012270659,0.006287166033871472,10.725778480991721,1.656893225232507,2482153.0,4627.0,2592.0,5000.0,True,False
1,3,5245600501624496259,ML-DSA-87,0.0003067009965889156,0.0023657549754716456,0.0073174110148102045,0.0011066339793615043,0.006282661983277649,0.006330011994577944,10.623021721024998,1.655372476122182,2482153.0,4627.0,2592.0,5000.0,True,False
1,3,6010618955202990212,ML-DSA-87,0.00020166399190202355,0.0022717450046911836,0.007873116002883762,0.0012273360043764114,0.0062375550041906536,0.006316413986496627,10.914404824958183,1.6729116576492407,2482153.0,4627.0,2592.0,5000.0,True,False
1,3,5076815355255859763,ML-DSA-87,0.00028082396602258086,0.002184778975788504,0.008182483958080411,0.0013273980002850294,0.006547221972141415,0.006591748038772494,11.045544675958809,1.642258250029983,2482153.0,4627.0,2592.0,5000.0,True,False
1,3,5708803082447800437,ML-DSA-87,0.00018971995450556278,0.001950095989741385,0.0069890039740130305,0.001102791982702911,0.006255576969124377,0.006303069007117301,6.649495394027326,1.6028042788718158,2482153.0,4627.0,2592.0,5000.0,True,False
1,3,11350466411628142950,ML-DSA-87,0.00024923402816057205,0.0013668600004166365,0.006325450027361512,0.0011768040130846202,0.006260697962716222,0.006310607015620917,6.608571866992861,1.6566344613482238,2482153.0,4627.0,2592.0,5000.0,True,False
1,4,887102986137357829,ML-DSA-87,0.0004895330057479441,0.0035291259991936386,0.009064447018317878,0.001090359000954777,0.006310814002063125,0.006399995007086545,10.420639442978427,1.557644945800684,2482153.0,4627.0,2592.0,5000.0,True,False
1,4,95896945304770373,ML-DSA-87,0.0004903440130874515,0.00286933098686859,0.007412873033899814,0.0011446570279076695,0.006318803993053734,0.006368600006680936,10.675267666985746,1.5351359567065148,2482153.0,4627.0,2592.0,5000.0,True,False
1,4,8587647194153834037,ML-DSA-87,0.000255691003985703,0.0017553429934196174,0.006780815019737929,0.0011554069933481514,0.006192277010995895,0.0062407610239461064,10.695095097005833,1.530220469092108,2482153.0,4627.0,2592.0,5000.0,True,False
1,4,12155796698768473593,ML-DSA-87,0.0003280229866504669,0.0021213750005699694,0.009246442001312971,0.0011172720114700496,0.00629867595853284,0.006348850962240249,10.553870669973549,1.532862382329953,2482153.0,4627.0,2592.0,5000.0,True,False
1,4,6010618955202990212,ML-DSA-87,0.00029312900733202696,0.002740782976616174,0.007271357986610383,0.0010915810125879943,0.006328128045424819,0.006377615965902805,10.941712539992295,1.5797694929086479,2482153.0,4627.0,2592.0,5000.0,True,False
1,4,11825391778966597905,ML-DSA-87,0.00037653802428394556,0.002273611957207322,0.009605503000784665,0.0011596609838306904,0.00691054598428309,0.0069697219878435135,10.850113028020132,1.5224506923347523,2482153.0,4627.0,2592.0,5000.0,True,False
1,4,5076815355255859763,ML-DSA-87,0.00024640600895509124,0.0016825540224090219,0.007217355014290661,0.001091361977159977,0.006379297992680222,0.006459211988840252,10.829798305989243,1.541513780120072,2482153.0,4627.0,2592.0,5000.0,True,False
1,4,5245600501624496259,ML-DSA-87,0.0002934999647550285,0.0018056370317935944,0.008494624984450638,0.001266457955352962,0.006249292986467481,0.006307155010290444,10.922408313956112,1.5439192618534063,2482153.0,4627.0,2592.0,5000.0,True,False
1,4,5708803082447800437,ML-DSA-87,0.0001899430062621832,0.0014854749897494912,0.007231710013002157,0.0011123730218969285,0.0063676509889774024,0.0064146629883907735,6.595589353994001,1.5095564992564499,2482153.0,4627.0,2592.0,5000.0,True,False
1,4,11350466411628142950,ML-DSA-87,0.00018768501468002796,0.0014410139992833138,0.006440511962864548,0.0010825979989022017,0.0063289490062743425,0.006377235986292362,6.513725264987443,1.5235155433606191,2482153.0,4627.0,2592.0,5000.0,True,False
1,5,12155796698768473593,ML-DSA-87,0.00034088699612766504,0.002407328982371837,0.007952724990900606,0.0011312299757264555,0.006503269949462265,0.006590839009732008,10.909631285001524,1.429178335864073,2482153.0,4627.0,2592.0,5000.0,True,False
