run,round,node_id,scheme,keygen_time,sign_time,verify_time,train_time,train_loss,payload_size,sig_size,pubkey_size,verified
1,1,13707029269908763924,SPHINCS+-SHA2-128s-simple,0.03361792599753244,0.1921981310006231,0.0003255909978179261,22.589256451996334,1.904045512120183,2482165.0,7856.0,32.0,True
1,1,15694324214753198606,SPHINCS+-SHA2-128s-simple,0.03892211900529219,0.282831044998602,0.0002748600018094294,22.578240832997835,1.9673776721802,2482165.0,7856.0,32.0,True
1,1,2906485455955020030,SPHINCS+-SHA2-128s-simple,0.039965397998457775,0.21945039500133134,0.00027028499607695267,22.519352873998287,1.9886225694284652,2482164.0,7856.0,32.0,True
1,1,13192935564308966296,SPHINCS+-SHA2-128s-simple,0.024947972000518348,0.16327812100644223,0.0002751050051301718,22.92218591600249,1.9511833274707246,2482165.0,7856.0,32.0,True
1,1,9488321090320946683,SPHINCS+-SHA2-128s-simple,0.020110902994929347,0.1512412209995091,0.0003067600046051666,10.900077439997403,1.9484291065234345,2482164.0,7856.0,32.0,True
1,2,13707029269908763924,SPHINCS+-SHA2-128s-simple,0.03883125999709591,0.26220853500126395,0.0005063429998699576,21.645082736002223,1.7192147238947713,2482165.0,7856.0,32.0,True
1,2,2906485455955020030,SPHINCS+-SHA2-128s-simple,0.04193308299727505,0.2162104070011992,0.000303628999972716,21.730143891996704,1.7063171139921243,2482164.0,7856.0,32.0,True
1,2,15694324214753198606,SPHINCS+-SHA2-128s-simple,0.037691919002099894,0.17028640100033954,0.0002829160002875142,21.76048223899852,1.6795598973100558,2482165.0,7856.0,32.0,True
1,2,13192935564308966296,SPHINCS+-SHA2-128s-simple,0.020680590001575183,0.16207196100003785,0.00026794199948199093,21.92818007099413,1.7346379836908163,2482165.0,7856.0,32.0,True
1,2,9488321090320946683,SPHINCS+-SHA2-128s-simple,0.019908683003450278,0.155294390002382,0.0002956590033136308,10.733842509995156,1.6948604705615546,2482164.0,7856.0,32.0,True
1,3,13707029269908763924,SPHINCS+-SHA2-128s-simple,0.022731697994458955,0.1579551699978765,0.00029046499548712745,22.492101285002718,1.5412664516284442,2482165.0,7856.0,32.0,True
1,3,2906485455955020030,SPHINCS+-SHA2-128s-simple,0.03786456200032262,0.20738472600351088,0.0002917279998655431,22.48524826100038,1.5246334957619445,2482164.0,7856.0,32.0,True
1,3,13192935564308966296,SPHINCS+-SHA2-128s-simple,0.029031462996499613,0.15869355999893742,0.0003071450046263635,22.50094944999728,1.5612597343639825,2482165.0,7856.0,32.0,True
1,3,15694324214753198606,SPHINCS+-SHA2-128s-simple,0.038794790001702495,0.18266861399752088,0.0002663590057636611,22.5497477109966,1.5024399913537998,2482165.0,7856.0,32.0,True
1,3,9488321090320946683,SPHINCS+-SHA2-128s-simple,0.019956894000642933,0.15031072399870027,0.0002686689986148849,10.729848647002655,1.5287395852823227,2482164.0,7856.0,32.0,True
1,4,13192935564308966296,SPHINCS+-SHA2-128s-simple,0.022482785003376193,0.17030867200082866,0.0005262119957478717,21.787138701001822,1.4273233265160752,2482165.0,7856.0,32.0,True
1,4,15694324214753198606,SPHINCS+-SHA2-128s-simple,0.022618347997195087,0.1704864589992212,0.00030147899815347046,21.765466914999706,1.3749351261522824,2482165.0,7856.0,32.0,True
1,4,13707029269908763924,SPHINCS+-SHA2-128s-simple,0.03824003900081152,0.2740994689957006,0.00027891199715668336,21.669351696000376,1.419075128369438,2482165.0,7856.0,32.0,True
1,4,2906485455955020030,SPHINCS+-SHA2-128s-simple,0.021178647002670914,0.15204681999603054,0.00029311900289030746,21.9913209189981,1.4007145842424216,2482164.0,7856.0,32.0,True
1,4,9488321090320946683,SPHINCS+-SHA2-128s-simple,0.022146604998852126,0.16850601400074083,0.00027015100204152986,10.960430406004889,1.3761862963914109,2482164.0,7856.0,32.0,True
1,5,2906485455955020030,SPHINCS+-SHA2-128s-simple,0.022912987995368894,0.17427130700525595,0.0003135839942842722,21.76329141700262,1.2669922183877744,2482164.0,7856.0,32.0,True
1,5,13707029269908763924,SPHINCS+-SHA2-128s-simple,0.023568231001263484,0.1695697579998523,0.0005711289995815605,21.75135294700158,1.303583910480475,2482165.0,7856.0,32.0,True
1,5,15694324214753198606,SPHINCS+-SHA2-128s-simple,0.03767714599962346,0.1797281430044677,0.000306412999634631,21.9395330299958,1.2553812021645494,2482165.0,7856.0,32.0,True
1,5,13192935564308966296,SPHINCS+-SHA2-128s-simple,0.038329426002746914,0.15596539900434436,0.00027242199575994164,22.014802006000536,1.2890491028563282,2482165.0,7856.0,32.0,True
1,5,9488321090320946683,SPHINCS+-SHA2-128s-simple,0.020496356999501586,0.15122520899603842,0.0002766480029094964,10.687693125000806,1.2663812351683839,2482164.0,7856.0,32.0,True
1,6,13192935564308966296,SPHINCS+-SHA2-128s-simple,0.023459951000404544,0.17547013399598654,0.000290237003355287,21.760044277994893,1.1906773628899083,2482165.0,7856.0,32.0,True
1,6,15694324214753198606,SPHINCS+-SHA2-128s-simple,0.03814552300173091,0.23870231600449188,0.0002687820015125908,21.9154809190004,1.1391076220871923,2482165.0,7856.0,32.0,True
1,6,13707029269908763924,SPHINCS+-SHA2-128s-simple,0.04193648599903099,0.17631929699564353,0.00026799699844559655,22.072613445998286,1.1862210629466243,2482165.0,7856.0,32.0,True
1,6,2906485455955020030,SPHINCS+-SHA2-128s-simple,0.02127347899659071,0.18145711399847642,0.0002681500045582652,22.14370070899895,1.1773515800698497,2482164.0,7856.0,32.0,True
1,6,9488321090320946683,SPHINCS+-SHA2-128s-simple,0.020956520005711354,0.1503783520020079,0.00029762700432911515,10.760384403998614,1.1696566573728007,2482164.0,7856.0,32.0,True
1,7,13192935564308966296,SPHINCS+-SHA2-128s-simple,0.03295927800354548,0.18329764999361942,0.00028872399707324803,21.679285261001496,1.1104022199734331,2482165.0,7856.0,32.0,True
1,7,2906485455955020030,SPHINCS+-SHA2-128s-simple,0.022087256002123468,0.16784872800053563,0.0002711529959924519,21.760396793004475,1.0730089530015525,2482164.0,7856.0,32.0,True
